event_id,session_id,customer_id,event_type,event_time,device,variant
31255,15632,2192,view_product,2025-08-28 01:13:15,mobile,B
31256,15632,2192,add_to_cart,2025-08-28 01:22:26,mobile,B
31257,15632,2192,checkout,2025-08-28 01:32:20,mobile,B
31258,15632,2192,purchase,2025-08-28 01:33:35,mobile,B
31259,15633,,visit,2025-08-28 13:07:24,mobile,A
31260,15633,,view_product,2025-08-28 13:10:12,mobile,A
31261,15634,,visit,2025-08-28 13:22:15,mobile,A
31262,15634,,view_product,2025-08-28 13:30:20,mobile,A
31263,15634,,add_to_cart,2025-08-28 13:36:41,mobile,A
31264,15634,,checkout,2025-08-28 13:39:47,mobile,A
31265,15634,,purchase,2025-08-28 13:49:40,mobile,A
31266,15635,,visit,2025-08-28 07:11:59,desktop,A
31267,15636,1371,visit,2025-08-28 11:31:26,mobile,A
31268,15637,1341,visit,2025-08-28 05:58:28,mobile,B
31269,15637,1341,view_product,2025-08-28 06:02:19,mobile,B
31270,15637,1341,add_to_cart,2025-08-28 06:03:30,mobile,B
31271,15638,2832,visit,2025-08-28 03:07:45,mobile,A
31272,15638,2832,view_product,2025-08-28 03:13:24,mobile,A
31273,15638,2832,add_to_cart,2025-08-28 03:18:09,mobile,A
31274,15638,2832,checkout,2025-08-28 03:22:00,mobile,A
31275,15639,,visit,2025-08-28 09:26:26,mobile,A
31276,15639,,view_product,2025-08-28 09:26:53,mobile,A
31277,15639,,add_to_cart,2025-08-28 09:33:20,mobile,A
31278,15640,,visit,2025-08-28 22:02:05,mobile,A
31279,15641,,visit,2025-08-28 01:54:35,mobile,A
31280,15642,2337,visit,2025-08-28 01:01:46,desktop,A
31281,15642,2337,view_product,2025-08-28 01:08:49,desktop,A
31282,15643,,visit,2025-08-28 11:09:03,mobile,A
31283,15644,1036,visit,2025-08-28 09:12:07,mobile,A
31284,15644,1036,view_product,2025-08-28 09:19:19,mobile,A
31285,15645,2253,visit,2025-08-28 18:44:51,mobile,A
31286,15645,2253,view_product,2025-08-28 18:51:52,mobile,A
31287,15646,113,visit,2025-08-28 04:13:20,desktop,B
31288,15647,,visit,2025-08-28 11:59:03,desktop,A
31289,15647,,view_product,2025-08-28 12:06:47,desktop,A
31290,15648,,visit,2025-08-28 10:57:01,mobile,A
31291,15648,,view_product,2025-08-28 11:04:48,mobile,A
31292,15648,,add_to_cart,2025-08-28 11:12:14,mobile,A
31293,15648,,checkout,2025-08-28 11:19:01,mobile,A
31294,15649,1608,visit,2025-08-28 17:26:22,mobile,A
31295,15649,1608,view_product,2025-08-28 17:32:41,mobile,A
31296,15649,1608,add_to_cart,2025-08-28 17:42:34,mobile,A
31297,15649,1608,checkout,2025-08-28 17:46:03,mobile,A
31298,15649,1608,purchase,2025-08-28 17:46:47,mobile,A
31299,15650,1625,visit,2025-08-28 06:05:21,mobile,B
31300,15650,1625,view_product,2025-08-28 06:14:25,mobile,B
31301,15651,,visit,2025-08-28 04:43:55,mobile,B
31302,15651,,view_product,2025-08-28 04:46:17,mobile,B
31303,15652,,visit,2025-08-28 22:31:18,desktop,A
31304,15652,,view_product,2025-08-28 22:36:08,desktop,A
31305,15652,,add_to_cart,2025-08-28 22:41:20,desktop,A
31306,15652,,checkout,2025-08-28 22:42:45,desktop,A
31307,15652,,purchase,2025-08-28 22:43:02,desktop,A
31308,15653,354,visit,2025-08-28 03:53:38,mobile,A
31309,15653,354,view_product,2025-08-28 04:00:24,mobile,A
31310,15654,1333,visit,2025-08-28 05:27:10,mobile,A
31311,15654,1333,view_product,2025-08-28 05:28:56,mobile,A
31312,15655,,visit,2025-08-28 15:55:09,desktop,B
31313,15655,,view_product,2025-08-28 16:04:46,desktop,B
31314,15656,,visit,2025-08-28 19:14:18,mobile,B
31315,15657,,visit,2025-08-28 23:46:17,mobile,A
31316,15658,2122,visit,2025-08-28 13:18:51,mobile,A
31317,15658,2122,view_product,2025-08-28 13:28:16,mobile,A
31318,15658,2122,add_to_cart,2025-08-28 13:36:28,mobile,A
31319,15658,2122,checkout,2025-08-28 13:45:50,mobile,A
31320,15658,2122,purchase,2025-08-28 13:53:27,mobile,A
31321,15659,,visit,2025-08-28 21:47:26,mobile,B
31322,15659,,view_product,2025-08-28 21:53:23,mobile,B
31323,15660,,visit,2025-08-28 11:20:32,desktop,B
31324,15660,,view_product,2025-08-28 11:29:41,desktop,B
31325,15661,,visit,2025-08-28 04:17:25,mobile,B
31326,15662,34,visit,2025-08-28 19:08:48,mobile,B
31327,15662,34,view_product,2025-08-28 19:12:51,mobile,B
31328,15663,1328,visit,2025-08-28 05:01:31,mobile,B
31329,15664,2435,visit,2025-08-28 08:24:57,desktop,B
31330,15664,2435,view_product,2025-08-28 08:33:59,desktop,B
31331,15665,,visit,2025-08-28 04:13:15,mobile,A
31332,15665,,view_product,2025-08-28 04:22:10,mobile,A
31333,15665,,add_to_cart,2025-08-28 04:22:17,mobile,A
31334,15666,,visit,2025-08-28 18:36:08,mobile,A
31335,15667,,visit,2025-08-28 15:11:10,mobile,B
31336,15668,1836,visit,2025-08-28 13:30:47,mobile,A
31337,15668,1836,view_product,2025-08-28 13:31:44,mobile,A
31338,15669,22,visit,2025-08-28 08:03:10,desktop,A
31339,15669,22,view_product,2025-08-28 08:10:22,desktop,A
31340,15669,22,add_to_cart,2025-08-28 08:10:53,desktop,A
31341,15669,22,checkout,2025-08-28 08:12:01,desktop,A
31342,15669,22,purchase,2025-08-28 08:22:00,desktop,A
31343,15670,,visit,2025-08-28 17:00:56,desktop,A
31344,15670,,view_product,2025-08-28 17:05:50,desktop,A
31345,15671,,visit,2025-08-28 04:18:29,mobile,B
31346,15672,139,visit,2025-08-28 05:10:56,mobile,A
31347,15672,139,view_product,2025-08-28 05:15:16,mobile,A
31348,15673,97,visit,2025-08-28 12:01:56,desktop,A
31349,15673,97,view_product,2025-08-28 12:11:40,desktop,A
31350,15673,97,add_to_cart,2025-08-28 12:17:13,desktop,A
31351,15673,97,checkout,2025-08-28 12:18:43,desktop,A
31352,15674,,visit,2025-08-28 00:19:21,mobile,B
31353,15674,,view_product,2025-08-28 00:28:50,mobile,B
31354,15675,821,visit,2025-08-28 05:37:52,mobile,B
31355,15676,1392,visit,2025-08-28 08:59:59,desktop,B
31356,15677,857,visit,2025-08-28 19:00:13,desktop,A
31357,15678,809,visit,2025-08-28 09:59:48,mobile,B
31358,15679,2379,visit,2025-08-28 14:42:46,mobile,B
31359,15679,2379,view_product,2025-08-28 14:49:19,mobile,B
31360,15680,,visit,2025-08-28 19:32:34,mobile,A
31361,15681,,visit,2025-08-28 00:43:32,desktop,A
31362,15681,,view_product,2025-08-28 00:48:53,desktop,A
31363,15682,,visit,2025-08-28 04:35:05,desktop,A
31364,15683,,visit,2025-08-28 15:14:31,desktop,B
31365,15683,,view_product,2025-08-28 15:23:11,desktop,B
31366,15684,1091,visit,2025-08-28 22:05:19,desktop,B
31367,15684,1091,view_product,2025-08-28 22:07:03,desktop,B
31368,15684,1091,add_to_cart,2025-08-28 22:07:43,desktop,B
31369,15684,1091,checkout,2025-08-28 22:10:20,desktop,B
31370,15684,1091,purchase,2025-08-28 22:17:36,desktop,B
31371,15685,,visit,2025-08-28 15:06:42,desktop,A
31372,15686,1523,visit,2025-08-28 05:05:57,mobile,A
31373,15687,,visit,2025-08-28 23:21:20,desktop,A
31374,15687,,view_product,2025-08-28 23:23:31,desktop,A
31375,15688,,visit,2025-08-28 20:53:13,mobile,A
31376,15689,1001,visit,2025-08-28 21:01:06,mobile,B
31377,15690,1904,visit,2025-08-28 19:20:11,desktop,B
31378,15691,63,visit,2025-08-28 16:52:03,mobile,A
31379,15692,1148,visit,2025-08-28 12:31:50,desktop,B
31380,15693,469,visit,2025-08-28 15:29:22,desktop,B
31381,15693,469,view_product,2025-08-28 15:38:20,desktop,B
31382,15693,469,add_to_cart,2025-08-28 15:44:44,desktop,B
31383,15694,,visit,2025-08-28 13:34:51,mobile,A
31384,15695,,visit,2025-08-28 03:31:42,mobile,A
31385,15695,,view_product,2025-08-28 03:36:37,mobile,A
31386,15696,,visit,2025-08-28 06:42:15,mobile,B
31387,15696,,view_product,2025-08-28 06:49:00,mobile,B
31388,15697,,visit,2025-08-29 14:51:03,mobile,A
31389,15697,,view_product,2025-08-29 14:58:42,mobile,A
31390,15698,,visit,2025-08-29 01:51:42,desktop,B
31391,15698,,view_product,2025-08-29 02:00:10,desktop,B
31392,15698,,add_to_cart,2025-08-29 02:07:27,desktop,B
31393,15698,,checkout,2025-08-29 02:17:14,desktop,B
31394,15698,,purchase,2025-08-29 02:22:47,desktop,B
31395,15699,631,visit,2025-08-29 07:58:16,desktop,B
31396,15700,849,visit,2025-08-29 16:43:58,mobile,B
31397,15701,2325,visit,2025-08-29 21:27:48,desktop,A
31398,15701,2325,view_product,2025-08-29 21:36:44,desktop,A
31399,15702,,visit,2025-08-29 23:41:11,desktop,B
31400,15703,,visit,2025-08-29 06:32:50,mobile,B
31401,15703,,view_product,2025-08-29 06:34:49,mobile,B
31402,15703,,add_to_cart,2025-08-29 06:36:25,mobile,B
31403,15703,,checkout,2025-08-29 06:44:28,mobile,B
31404,15703,,purchase,2025-08-29 06:45:52,mobile,B
31405,15704,1408,visit,2025-08-29 03:01:20,desktop,A
31406,15705,,visit,2025-08-29 03:14:06,desktop,B
31407,15706,,visit,2025-08-29 01:54:39,mobile,B
31408,15707,2002,visit,2025-08-29 09:52:04,mobile,A
31409,15707,2002,view_product,2025-08-29 09:53:13,mobile,A
31410,15708,,visit,2025-08-29 21:32:40,mobile,B
31411,15708,,view_product,2025-08-29 21:42:06,mobile,B
31412,15709,2056,visit,2025-08-29 07:35:32,desktop,B
31413,15710,,visit,2025-08-29 12:05:35,desktop,B
31414,15711,2432,visit,2025-08-29 00:41:14,mobile,B
31415,15711,2432,view_product,2025-08-29 00:48:25,mobile,B
31416,15711,2432,add_to_cart,2025-08-29 00:50:49,mobile,B
31417,15711,2432,checkout,2025-08-29 00:53:16,mobile,B
31418,15711,2432,purchase,2025-08-29 00:59:19,mobile,B
31419,15712,,visit,2025-08-29 06:09:57,mobile,A
31420,15713,,visit,2025-08-29 23:46:30,mobile,A
31421,15713,,view_product,2025-08-29 23:54:39,mobile,A
31422,15713,,add_to_cart,2025-08-29 23:57:33,mobile,A
31423,15714,369,visit,2025-08-29 00:35:01,mobile,A
31424,15715,,visit,2025-08-29 13:30:37,desktop,B
31425,15715,,view_product,2025-08-29 13:32:39,desktop,B
31426,15716,1107,visit,2025-08-29 14:56:23,mobile,B
31427,15716,1107,view_product,2025-08-29 15:01:00,mobile,B
31428,15717,2285,visit,2025-08-29 14:08:03,desktop,A
31429,15717,2285,view_product,2025-08-29 14:13:44,desktop,A
31430,15717,2285,add_to_cart,2025-08-29 14:19:19,desktop,A
31431,15718,2374,visit,2025-08-29 17:50:02,mobile,B
31432,15718,2374,view_product,2025-08-29 17:52:24,mobile,B
31433,15718,2374,add_to_cart,2025-08-29 18:01:10,mobile,B
31434,15718,2374,checkout,2025-08-29 18:04:53,mobile,B
31435,15718,2374,purchase,2025-08-29 18:05:42,mobile,B
31436,15719,1181,visit,2025-08-29 10:40:09,desktop,A
31437,15720,,visit,2025-08-29 20:08:59,mobile,A
31438,15720,,view_product,2025-08-29 20:13:13,mobile,A
31439,15721,,visit,2025-08-29 08:35:06,mobile,A
31440,15721,,view_product,2025-08-29 08:42:01,mobile,A
31441,15722,1682,visit,2025-08-29 05:52:15,desktop,B
31442,15722,1682,view_product,2025-08-29 05:54:49,desktop,B
31443,15723,,visit,2025-08-29 11:21:06,desktop,A
31444,15723,,view_product,2025-08-29 11:30:47,desktop,A
31445,15724,1732,visit,2025-08-29 13:54:47,desktop,A
31446,15725,1098,visit,2025-08-29 03:36:56,mobile,A
31447,15726,,visit,2025-08-29 18:03:59,mobile,A
31448,15726,,view_product,2025-08-29 18:12:01,mobile,A
31449,15727,2089,visit,2025-08-29 07:16:33,desktop,B
31450,15728,865,visit,2025-08-29 19:46:47,mobile,A
31451,15729,,visit,2025-08-29 20:01:12,desktop,A
31452,15729,,view_product,2025-08-29 20:07:46,desktop,A
31453,15730,2460,visit,2025-08-29 03:27:49,mobile,A
31454,15730,2460,view_product,2025-08-29 03:33:45,mobile,A
31455,15731,286,visit,2025-08-29 15:33:57,desktop,A
31456,15731,286,view_product,2025-08-29 15:39:33,desktop,A
31457,15732,1000,visit,2025-08-29 11:37:55,mobile,B
31458,15732,1000,view_product,2025-08-29 11:41:35,mobile,B
31459,15733,1494,visit,2025-08-29 09:33:47,mobile,A
31460,15733,1494,view_product,2025-08-29 09:43:17,mobile,A
31461,15734,1611,visit,2025-08-29 22:22:36,mobile,A
31462,15735,1724,visit,2025-08-29 15:06:10,mobile,B
31463,15736,2096,visit,2025-08-29 04:33:18,mobile,A
31464,15737,,visit,2025-08-29 06:33:05,mobile,A
31465,15737,,view_product,2025-08-29 06:33:11,mobile,A
31466,15737,,add_to_cart,2025-08-29 06:34:19,mobile,A
31467,15738,1837,visit,2025-08-29 10:22:56,mobile,A
31468,15738,1837,view_product,2025-08-29 10:28:35,mobile,A
31469,15739,,visit,2025-08-29 14:48:11,desktop,A
31470,15739,,view_product,2025-08-29 14:48:16,desktop,A
31471,15739,,add_to_cart,2025-08-29 14:56:54,desktop,A
31472,15739,,checkout,2025-08-29 15:05:52,desktop,A
31473,15739,,purchase,2025-08-29 15:06:48,desktop,A
31474,15740,,visit,2025-08-29 10:15:11,mobile,B
31475,15741,,visit,2025-08-29 14:27:53,desktop,B
31476,15741,,view_product,2025-08-29 14:35:04,desktop,B
31477,15742,,visit,2025-08-29 16:16:05,mobile,B
31478,15742,,view_product,2025-08-29 16:20:28,mobile,B
31479,15743,,visit,2025-08-29 18:25:21,mobile,B
31480,15744,,visit,2025-08-29 06:35:50,mobile,B
31481,15744,,view_product,2025-08-29 06:38:08,mobile,B
31482,15744,,add_to_cart,2025-08-29 06:45:13,mobile,B
31483,15745,978,visit,2025-08-29 16:50:16,mobile,B
31484,15746,395,visit,2025-08-29 03:06:03,desktop,B
31485,15746,395,view_product,2025-08-29 03:06:16,desktop,B
31486,15747,2812,visit,2025-08-29 06:20:51,desktop,A
31487,15747,2812,view_product,2025-08-29 06:22:19,desktop,A
31488,15747,2812,add_to_cart,2025-08-29 06:23:51,desktop,A
31489,15747,2812,checkout,2025-08-29 06:33:45,desktop,A
31490,15748,1756,visit,2025-08-29 09:19:14,mobile,B
31491,15748,1756,view_product,2025-08-29 09:25:34,mobile,B
31492,15749,,visit,2025-08-29 05:42:49,mobile,A
31493,15749,,view_product,2025-08-29 05:46:24,mobile,A
31494,15750,,visit,2025-08-29 05:02:21,mobile,B
31495,15750,,view_product,2025-08-29 05:07:56,mobile,B
31496,15751,580,visit,2025-08-29 10:45:37,mobile,B
31497,15751,580,view_product,2025-08-29 10:49:22,mobile,B
31498,15752,285,visit,2025-08-29 11:56:56,mobile,B
31499,15752,285,view_product,2025-08-29 11:58:52,mobile,B
31500,15752,285,add_to_cart,2025-08-29 12:00:41,mobile,B
31501,15753,645,visit,2025-08-29 11:12:40,mobile,B
31502,15753,645,view_product,2025-08-29 11:19:59,mobile,B
31503,15754,1805,visit,2025-08-29 17:59:16,mobile,A
31504,15754,1805,view_product,2025-08-29 18:08:29,mobile,A
31505,15754,1805,add_to_cart,2025-08-29 18:15:18,mobile,A
31506,15755,,visit,2025-08-29 14:44:26,desktop,A
31507,15756,,visit,2025-08-29 00:46:34,desktop,A
31508,15757,1821,visit,2025-08-29 23:13:12,desktop,B
31509,15757,1821,view_product,2025-08-29 23:16:27,desktop,B
31510,15757,1821,add_to_cart,2025-08-29 23:26:25,desktop,B
31511,15758,,visit,2025-08-29 13:28:03,desktop,B
31512,15758,,view_product,2025-08-29 13:34:20,desktop,B
31513,15758,,add_to_cart,2025-08-29 13:35:04,desktop,B
31514,15759,1615,visit,2025-08-29 02:58:28,mobile,A
31515,15760,1265,visit,2025-08-29 22:15:19,mobile,A
31516,15760,1265,view_product,2025-08-29 22:20:24,mobile,A
31517,15761,1679,visit,2025-08-29 22:54:39,desktop,B
31518,15761,1679,view_product,2025-08-29 23:01:38,desktop,B
31519,15762,854,visit,2025-08-29 23:05:55,desktop,B
31520,15763,476,visit,2025-08-29 07:58:02,mobile,A
31521,15763,476,view_product,2025-08-29 08:02:46,mobile,A
31522,15764,700,visit,2025-08-29 11:54:57,mobile,A
31523,15764,700,view_product,2025-08-29 11:56:01,mobile,A
31524,15765,,visit,2025-08-29 09:32:42,mobile,B
31525,15766,2113,visit,2025-08-29 18:52:59,desktop,B
31526,15766,2113,view_product,2025-08-29 18:59:03,desktop,B
31527,15767,2188,visit,2025-08-29 05:39:25,mobile,A
31528,15768,,visit,2025-08-29 15:30:41,mobile,A
31529,15769,,visit,2025-08-29 19:00:06,mobile,B
31530,15769,,view_product,2025-08-29 19:06:07,mobile,B
31531,15770,,visit,2025-08-29 00:01:42,mobile,A
31532,15770,,view_product,2025-08-29 00:11:24,mobile,A
31533,15770,,add_to_cart,2025-08-29 00:12:07,mobile,A
31534,15771,,visit,2025-08-29 15:31:50,mobile,A
31535,15771,,view_product,2025-08-29 15:39:07,mobile,A
31536,15772,1670,visit,2025-08-29 05:24:51,desktop,A
31537,15773,,visit,2025-08-29 09:56:10,mobile,B
31538,15774,342,visit,2025-08-29 12:19:24,mobile,B
31539,15774,342,view_product,2025-08-29 12:21:44,mobile,B
31540,15774,342,add_to_cart,2025-08-29 12:26:51,mobile,B
31541,15775,,visit,2025-08-29 06:02:53,mobile,A
31542,15775,,view_product,2025-08-29 06:03:34,mobile,A
31543,15776,,visit,2025-08-29 01:17:21,desktop,B
31544,15777,,visit,2025-08-29 20:07:33,desktop,A
31545,15777,,view_product,2025-08-29 20:15:39,desktop,A
31546,15777,,add_to_cart,2025-08-29 20:23:03,desktop,A
31547,15778,,visit,2025-08-29 19:15:27,mobile,B
31548,15779,,visit,2025-08-29 00:35:52,mobile,B
31549,15779,,view_product,2025-08-29 00:42:29,mobile,B
31550,15780,,visit,2025-08-29 15:39:37,desktop,A
31551,15781,48,visit,2025-08-29 16:10:24,mobile,A
31552,15782,1964,visit,2025-08-29 22:43:21,desktop,B
31553,15782,1964,view_product,2025-08-29 22:50:58,desktop,B
31554,15783,,visit,2025-08-29 11:43:42,mobile,A
31555,15783,,view_product,2025-08-29 11:44:10,mobile,A
31556,15784,1132,visit,2025-08-29 08:06:41,mobile,A
31557,15785,1288,visit,2025-08-29 14:25:53,mobile,B
31558,15785,1288,view_product,2025-08-29 14:29:53,mobile,B
31559,15786,2456,visit,2025-08-29 22:00:16,mobile,B
31560,15786,2456,view_product,2025-08-29 22:05:09,mobile,B
31561,15787,,visit,2025-08-29 21:39:34,mobile,A
31562,15787,,view_product,2025-08-29 21:40:57,mobile,A
31563,15787,,add_to_cart,2025-08-29 21:43:06,mobile,A
31564,15787,,checkout,2025-08-29 21:52:06,mobile,A
31565,15787,,purchase,2025-08-29 22:00:11,mobile,A
31566,15788,,visit,2025-08-29 01:00:07,desktop,B
31567,15789,,visit,2025-08-29 09:28:55,desktop,B
31568,15789,,view_product,2025-08-29 09:31:49,desktop,B
31569,15790,1319,visit,2025-08-29 11:58:27,mobile,A
31570,15790,1319,view_product,2025-08-29 12:06:04,mobile,A
31571,15790,1319,add_to_cart,2025-08-29 12:09:08,mobile,A
31572,15791,2436,visit,2025-08-29 14:07:35,mobile,B
31573,15791,2436,view_product,2025-08-29 14:16:30,mobile,B
31574,15791,2436,add_to_cart,2025-08-29 14:19:46,mobile,B
31575,15791,2436,checkout,2025-08-29 14:19:58,mobile,B
31576,15791,2436,purchase,2025-08-29 14:24:06,mobile,B
31577,15792,2145,visit,2025-08-29 12:08:58,mobile,B
31578,15793,1797,visit,2025-08-29 06:48:29,mobile,B
31579,15794,2233,visit,2025-08-29 23:24:07,desktop,B
31580,15795,671,visit,2025-08-29 18:22:56,mobile,B
31581,15795,671,view_product,2025-08-29 18:24:24,mobile,B
31582,15796,2182,visit,2025-08-29 17:27:37,mobile,A
31583,15796,2182,view_product,2025-08-29 17:28:26,mobile,A
31584,15796,2182,add_to_cart,2025-08-29 17:33:08,mobile,A
31585,15796,2182,checkout,2025-08-29 17:37:45,mobile,A
31586,15796,2182,purchase,2025-08-29 17:42:20,mobile,A
31587,15797,1787,visit,2025-08-29 12:30:45,desktop,A
31588,15798,2591,visit,2025-08-29 13:49:57,mobile,A
31589,15798,2591,view_product,2025-08-29 13:59:20,mobile,A
31590,15799,966,visit,2025-08-29 07:15:46,desktop,B
31591,15800,,visit,2025-08-29 12:19:52,mobile,B
31592,15800,,view_product,2025-08-29 12:26:27,mobile,B
31593,15800,,add_to_cart,2025-08-29 12:28:05,mobile,B
31594,15800,,checkout,2025-08-29 12:33:07,mobile,B
31595,15800,,purchase,2025-08-29 12:42:26,mobile,B
31596,15801,473,visit,2025-08-29 10:40:57,mobile,B
31597,15801,473,view_product,2025-08-29 10:42:50,mobile,B
31598,15802,2137,visit,2025-08-29 04:42:33,desktop,B
31599,15802,2137,view_product,2025-08-29 04:49:29,desktop,B
31600,15803,2385,visit,2025-08-29 21:13:00,desktop,A
31601,15804,,visit,2025-08-29 23:17:28,mobile,A
31602,15804,,view_product,2025-08-29 23:17:46,mobile,A
31603,15805,,visit,2025-08-29 20:30:47,mobile,B
31604,15805,,view_product,2025-08-29 20:33:06,mobile,B
31605,15806,,visit,2025-08-29 18:32:20,mobile,A
31606,15807,2542,visit,2025-08-29 01:42:02,mobile,A
31607,15808,2491,visit,2025-08-29 04:29:49,mobile,A
31608,15808,2491,view_product,2025-08-29 04:34:45,mobile,A
31609,15809,2225,visit,2025-08-29 14:38:41,mobile,B
31610,15810,,visit,2025-08-29 01:35:34,mobile,B
31611,15810,,view_product,2025-08-29 01:38:37,mobile,B
31612,15811,1582,visit,2025-08-29 23:25:27,desktop,B
31613,15811,1582,view_product,2025-08-29 23:35:20,desktop,B
31614,15811,1582,add_to_cart,2025-08-29 23:40:31,desktop,B
31615,15812,1211,visit,2025-08-29 06:13:43,mobile,A
31616,15813,202,visit,2025-08-29 23:22:04,mobile,B
31617,15814,1623,visit,2025-08-29 14:21:57,mobile,A
31618,15815,1380,visit,2025-08-29 23:15:01,mobile,A
31619,15815,1380,view_product,2025-08-29 23:19:41,mobile,A
31620,15816,,visit,2025-08-29 09:04:06,mobile,B
31621,15817,795,visit,2025-08-29 19:42:29,mobile,B
31622,15817,795,view_product,2025-08-29 19:45:07,mobile,B
31623,15818,924,visit,2025-08-29 11:56:38,mobile,B
31624,15818,924,view_product,2025-08-29 12:04:56,mobile,B
31625,15818,924,add_to_cart,2025-08-29 12:05:45,mobile,B
31626,15818,924,checkout,2025-08-29 12:05:51,mobile,B
31627,15818,924,purchase,2025-08-29 12:06:01,mobile,B
31628,15819,,visit,2025-08-29 06:54:47,desktop,B
31629,15819,,view_product,2025-08-29 07:03:28,desktop,B
31630,15820,576,visit,2025-08-29 14:53:35,desktop,A
31631,15820,576,view_product,2025-08-29 15:01:08,desktop,A
31632,15820,576,add_to_cart,2025-08-29 15:02:37,desktop,A
31633,15820,576,checkout,2025-08-29 15:05:27,desktop,A
31634,15821,,visit,2025-08-29 05:11:06,desktop,A
31635,15821,,view_product,2025-08-29 05:12:52,desktop,A
31636,15822,,visit,2025-08-29 16:34:26,mobile,B
31637,15823,1627,visit,2025-08-29 11:51:09,mobile,B
31638,15823,1627,view_product,2025-08-29 11:51:48,mobile,B
31639,15824,1720,visit,2025-08-29 01:47:39,desktop,B
31640,15825,2504,visit,2025-08-29 15:34:41,desktop,B
31641,15825,2504,view_product,2025-08-29 15:41:14,desktop,B
31642,15826,2768,visit,2025-08-29 14:40:36,desktop,A
31643,15827,345,visit,2025-08-29 06:57:06,desktop,B
31644,15827,345,view_product,2025-08-29 07:00:00,desktop,B
31645,15828,,visit,2025-08-29 17:19:33,mobile,B
31646,15828,,view_product,2025-08-29 17:22:39,mobile,B
31647,15829,,visit,2025-08-29 23:50:01,desktop,A
31648,15829,,view_product,2025-08-29 23:51:41,desktop,A
31649,15830,1446,visit,2025-08-29 22:47:23,desktop,A
31650,15830,1446,view_product,2025-08-29 22:53:10,desktop,A
31651,15830,1446,add_to_cart,2025-08-29 22:53:50,desktop,A
31652,15830,1446,checkout,2025-08-29 23:00:59,desktop,A
31653,15830,1446,purchase,2025-08-29 23:03:18,desktop,A
31654,15831,2078,visit,2025-08-29 20:12:29,mobile,B
31655,15832,,visit,2025-08-29 02:46:51,mobile,A
31656,15832,,view_product,2025-08-29 02:56:01,mobile,A
31657,15832,,add_to_cart,2025-08-29 02:57:31,mobile,A
31658,15833,,visit,2025-08-29 14:29:15,mobile,A
31659,15833,,view_product,2025-08-29 14:29:51,mobile,A
31660,15834,827,visit,2025-08-29 06:31:22,mobile,B
31661,15834,827,view_product,2025-08-29 06:35:04,mobile,B
31662,15835,2080,visit,2025-08-29 06:49:28,mobile,B
31663,15836,624,visit,2025-08-29 01:28:04,mobile,A
31664,15837,2840,visit,2025-08-29 19:28:56,desktop,A
31665,15838,,visit,2025-08-29 12:02:15,desktop,A
31666,15838,,view_product,2025-08-29 12:07:17,desktop,A
31667,15838,,add_to_cart,2025-08-29 12:09:02,desktop,A
31668,15839,2212,visit,2025-08-29 11:37:05,mobile,A
31669,15840,2328,visit,2025-08-29 05:58:40,desktop,A
31670,15840,2328,view_product,2025-08-29 06:06:55,desktop,A
31671,15841,1253,visit,2025-08-29 15:47:45,desktop,B
31672,15842,,visit,2025-08-29 22:53:28,desktop,A
31673,15843,,visit,2025-08-29 22:40:09,mobile,B
31674,15844,1621,visit,2025-08-29 08:53:48,mobile,A
31675,15844,1621,view_product,2025-08-29 09:02:05,mobile,A
31676,15845,312,visit,2025-08-29 20:02:24,desktop,B
31677,15845,312,view_product,2025-08-29 20:04:24,desktop,B
31678,15845,312,add_to_cart,2025-08-29 20:05:15,desktop,B
31679,15845,312,checkout,2025-08-29 20:13:35,desktop,B
31680,15845,312,purchase,2025-08-29 20:21:09,desktop,B
31681,15846,,visit,2025-08-29 13:35:02,mobile,A
31682,15847,2643,visit,2025-08-29 22:10:01,desktop,A
31683,15847,2643,view_product,2025-08-29 22:17:23,desktop,A
31684,15848,,visit,2025-08-29 19:33:04,mobile,A
31685,15848,,view_product,2025-08-29 19:40:50,mobile,A
31686,15849,,visit,2025-08-29 23:41:33,mobile,B
31687,15849,,view_product,2025-08-29 23:45:06,mobile,B
31688,15850,1081,visit,2025-08-29 13:49:43,mobile,B
31689,15850,1081,view_product,2025-08-29 13:54:48,mobile,B
31690,15851,477,visit,2025-08-29 13:10:43,desktop,B
31691,15852,2278,visit,2025-08-29 21:22:17,desktop,B
31692,15852,2278,view_product,2025-08-29 21:27:36,desktop,B
31693,15853,,visit,2025-08-29 08:43:10,desktop,B
31694,15854,257,visit,2025-08-29 12:26:47,mobile,B
31695,15855,1933,visit,2025-08-29 15:32:36,desktop,B
31696,15855,1933,view_product,2025-08-29 15:35:38,desktop,B
31697,15855,1933,add_to_cart,2025-08-29 15:44:17,desktop,B
31698,15856,103,visit,2025-08-29 19:00:23,mobile,A
31699,15857,,visit,2025-08-29 20:56:31,desktop,A
31700,15857,,view_product,2025-08-29 21:06:22,desktop,A
31701,15858,2542,visit,2025-08-29 20:43:52,desktop,B
31702,15859,1826,visit,2025-08-29 17:29:24,mobile,A
31703,15859,1826,view_product,2025-08-29 17:35:28,mobile,A
31704,15860,321,visit,2025-08-29 12:03:41,mobile,B
31705,15861,,visit,2025-08-29 10:34:56,mobile,B
31706,15861,,view_product,2025-08-29 10:37:03,mobile,B
31707,15862,22,visit,2025-08-29 03:56:13,mobile,B
31708,15862,22,view_product,2025-08-29 04:04:57,mobile,B
