order_item_id,order_id,product_id,quantity,unit_price
6199,3511,79,1,919
6200,3511,35,1,1069
6201,3511,66,1,399
6202,3512,113,1,559
6203,3512,25,1,1279
6204,3512,63,1,339
6205,3513,38,1,339
6206,3514,82,1,1249
6207,3515,82,1,1249
6208,3516,56,1,1759
6209,3516,106,1,419
6210,3516,15,2,4069
6211,3517,86,1,249
6212,3518,25,1,1279
6213,3519,75,1,2779
6214,3519,96,1,2909
6215,3520,94,3,889
6216,3521,35,1,1069
6217,3522,37,1,1449
6218,3523,13,2,2419
6219,3524,113,3,559
6220,3525,116,1,259
6221,3526,101,1,3679
6222,3527,66,1,399
6223,3527,62,1,109
6224,3527,83,1,449
6225,3528,59,2,769
6226,3528,6,2,599
6227,3528,62,1,109
6228,3529,49,1,1609
6229,3530,12,1,18439
6230,3530,32,1,1029
6231,3530,113,1,559
6232,3531,84,1,219
6233,3532,119,1,379
6234,3533,80,1,669
6235,3533,47,1,2899
6236,3534,58,3,329
6237,3535,120,2,639
6238,3536,95,1,1949
6239,3536,59,1,769
6240,3536,60,1,679
6241,3537,13,1,2419
6242,3537,89,1,949
6243,3538,17,1,949
6244,3539,26,1,4509
6245,3539,36,1,3429
6246,3540,40,1,549
6247,3541,57,1,1059
6248,3542,79,1,919
6249,3543,63,2,339
6250,3543,102,1,3799
6251,3544,93,3,849
6252,3545,34,1,349
6253,3546,56,1,1759
6254,3547,106,1,419
6255,3547,9,2,11269
6256,3548,40,2,549
6257,3549,105,1,4109
6258,3549,86,2,249
6259,3550,66,2,399
6260,3551,55,1,1309
6261,3551,119,1,379
6262,3551,61,1,1759
6263,3552,38,1,339
6264,3553,19,3,579
6265,3553,49,1,1609
6266,3554,21,1,1179
6267,3554,49,1,1609
6268,3555,34,3,349
6269,3555,2,2,1219
6270,3556,69,1,659
6271,3557,107,3,429
6272,3557,14,1,1959
6273,3557,43,1,209
6274,3558,80,1,669
6275,3558,46,1,189
6276,3558,52,1,329
6277,3559,49,1,1609
6278,3559,28,1,1269
6279,3560,37,1,1449
6280,3561,76,1,999
6281,3561,104,2,379
6282,3561,9,1,11269
6283,3562,11,1,3959
6284,3563,77,2,259
6285,3564,116,3,259
6286,3564,8,1,659
6287,3565,39,1,409
6288,3566,68,1,859
6289,3567,11,1,3959
6290,3568,31,2,559
6291,3569,64,1,409
6292,3570,10,1,13239
6293,3570,32,1,1029
6294,3571,19,1,579
6295,3572,74,1,569
6296,3572,37,1,1449
6297,3573,103,3,2229
6298,3574,112,1,139
6299,3574,56,1,1759
6300,3575,32,2,1029
6301,3575,78,1,2029
6302,3576,49,1,1609
6303,3576,40,2,549
6304,3577,91,1,1129
6305,3578,88,1,509
6306,3578,62,1,109
6307,3578,9,1,11269
6308,3579,16,1,2829
6309,3579,3,1,6139
6310,3580,24,1,3709
6311,3581,112,3,139
6312,3581,43,1,209
6313,3582,50,1,2799
6314,3583,95,2,1949
6315,3583,27,1,1069
6316,3584,62,1,109
6317,3585,57,1,1059
6318,3586,4,1,9779
6319,3587,90,1,1329
6320,3587,26,1,4509
6321,3587,65,2,119
6322,3587,3,1,6139
6323,3588,55,2,1309
6324,3589,83,1,449
6325,3590,115,1,719
6326,3591,43,1,209
6327,3591,28,1,1269
6328,3591,26,1,4509
6329,3592,75,3,2779
6330,3592,51,2,779
6331,3593,97,2,1049
6332,3593,103,1,2229
6333,3593,33,1,849
6334,3593,54,2,199
6335,3594,64,1,409
6336,3595,41,3,1269
6337,3595,80,1,669
6338,3595,26,1,4509
6339,3596,32,2,1029
6340,3596,27,1,1069
6341,3596,42,1,1139
6342,3597,55,1,1309
6343,3598,69,3,659
6344,3598,3,1,6139
6345,3598,86,2,249
6346,3599,117,2,799
6347,3599,65,1,119
6348,3600,29,1,1079
6349,3600,17,1,949
6350,3600,42,2,1139
6351,3600,111,2,479
6352,3601,4,1,9779
6353,3601,107,1,429
6354,3602,24,1,3709
6355,3603,8,1,659
6356,3604,91,1,1129
6357,3605,26,1,4509
6358,3606,66,1,399
6359,3606,105,1,4109
6360,3607,116,1,259
6361,3608,83,1,449
6362,3608,54,1,199
6363,3609,85,1,1849
6364,3610,89,1,949
6365,3611,37,1,1449
6366,3611,72,1,2639
6367,3612,81,1,2109
6368,3612,22,1,13689
6369,3613,64,1,409
6370,3613,108,1,909
6371,3614,85,1,1849
6372,3614,48,1,509
6373,3615,111,1,479
6374,3615,107,1,429
6375,3616,116,2,259
6376,3616,40,3,549
6377,3616,120,1,639
6378,3616,35,1,1069
6379,3617,81,1,2109
6380,3618,1,2,3829
6381,3618,93,1,849
6382,3618,55,2,1309
6383,3619,70,1,1079
6384,3619,95,1,1949
6385,3620,77,1,259
6386,3621,51,1,779
6387,3621,55,1,1309
6388,3622,4,1,9779
6389,3622,32,2,1029
6390,3623,73,1,399
6391,3624,110,1,3309
6392,3625,103,1,2229
6393,3626,79,1,919
6394,3627,5,1,16419
6395,3628,24,1,3709
6396,3629,16,1,2829
6397,3629,84,1,219
6398,3629,103,1,2229
6399,3630,83,1,449
6400,3631,97,1,1049
6401,3632,37,1,1449
6402,3633,47,1,2899
6403,3633,110,1,3309
6404,3634,104,1,379
6405,3635,41,1,1269
6406,3635,7,2,3279
6407,3635,74,3,569
6408,3635,47,1,2899
6409,3636,80,1,669
6410,3636,70,1,1079
6411,3636,99,1,769
6412,3637,45,1,1869
6413,3637,77,1,259
6414,3638,66,3,399
6415,3639,100,1,859
6416,3640,115,2,719
6417,3640,88,2,509
6418,3640,86,2,249
6419,3641,81,1,2109
6420,3641,86,1,249
6421,3641,22,1,13689
6422,3642,7,1,3279
6423,3642,17,1,949
6424,3643,16,2,2829
6425,3643,65,1,119
6426,3644,25,1,1279
6427,3644,28,1,1269
6428,3644,92,1,219
6429,3644,26,1,4509
6430,3645,66,1,399
6431,3645,120,1,639
6432,3646,19,1,579
6433,3646,80,2,669
6434,3646,48,1,509
6435,3647,75,2,2779
6436,3647,109,1,3939
6437,3647,54,1,199
6438,3647,92,1,219
6439,3648,37,1,1449
6440,3648,58,2,329
6441,3648,45,1,1869
6442,3649,64,1,409
6443,3650,52,1,329
6444,3650,28,1,1269
6445,3651,87,1,219
6446,3652,52,1,329
6447,3652,36,1,3429
6448,3653,90,1,1329
6449,3653,56,1,1759
6450,3654,100,2,859
6451,3654,68,2,859
6452,3655,40,2,549
6453,3655,108,1,909
6454,3656,51,2,779
6455,3656,119,1,379
6456,3657,68,1,859
6457,3657,47,1,2899
6458,3658,67,1,229
6459,3659,46,3,189
6460,3660,56,2,1759
6461,3660,50,2,2799
6462,3661,32,1,1029
6463,3661,10,1,13239
6464,3662,47,1,2899
6465,3663,12,2,18439
6466,3664,36,1,3429
6467,3665,116,1,259
6468,3666,102,1,3799
6469,3666,105,1,4109
6470,3666,57,1,1059
6471,3666,96,1,2909
6472,3667,10,1,13239
6473,3667,69,1,659
6474,3667,97,2,1049
6475,3667,45,1,1869
6476,3668,73,2,399
6477,3669,93,1,849
6478,3669,26,1,4509
6479,3669,95,1,1949
6480,3670,63,1,339
6481,3671,119,1,379
6482,3671,85,1,1849
6483,3672,32,1,1029
6484,3672,20,1,20069
6485,3672,56,1,1759
6486,3673,57,1,1059
6487,3674,83,1,449
6488,3674,27,1,1069
6489,3674,25,1,1279
6490,3675,108,1,909
6491,3676,75,1,2779
6492,3677,1,1,3829
6493,3678,25,2,1279
6494,3679,71,1,1049
6495,3680,51,1,779
6496,3680,97,1,1049
6497,3680,81,2,2109
6498,3681,33,2,849
6499,3682,64,2,409
6500,3682,11,2,3959
6501,3682,9,1,11269
6502,3683,100,1,859
6503,3683,117,1,799
6504,3684,69,2,659
6505,3685,21,1,1179
6506,3685,11,1,3959
6507,3686,33,1,849
6508,3687,6,3,599
6509,3688,113,1,559
6510,3688,95,1,1949
6511,3688,26,1,4509
6512,3688,108,1,909
6513,3689,42,1,1139
6514,3690,8,1,659
6515,3691,86,1,249
6516,3691,35,1,1069
6517,3692,9,1,11269
6518,3693,61,1,1759
6519,3694,14,3,1959
6520,3694,25,1,1279
6521,3694,36,1,3429
6522,3695,63,1,339
6523,3695,32,1,1029
6524,3695,59,2,769
6525,3696,14,2,1959
6526,3697,34,1,349
6527,3697,89,1,949
6528,3698,49,1,1609
6529,3698,46,1,189
6530,3699,115,1,719
6531,3700,92,1,219
6532,3700,70,2,1079
6533,3701,49,3,1609
6534,3701,92,1,219
6535,3702,86,1,249
6536,3702,57,1,1059
6537,3703,8,1,659
6538,3704,13,1,2419
6539,3705,96,2,2909
6540,3706,81,1,2109
6541,3706,108,1,909
6542,3707,42,1,1139
6543,3707,110,2,3309
6544,3708,35,1,1069
6545,3708,66,1,399
6546,3709,71,1,1049
6547,3710,43,1,209
6548,3711,5,1,16419
6549,3711,106,1,419
6550,3711,81,1,2109
6551,3712,12,1,18439
6552,3713,15,1,4069
6553,3713,66,1,399
6554,3713,7,1,3279
6555,3714,46,1,189
6556,3714,13,1,2419
6557,3715,43,1,209
6558,3716,20,1,20069
6559,3717,64,2,409
6560,3718,71,1,1049
6561,3718,99,1,769
6562,3718,85,1,1849
6563,3719,106,1,419
6564,3720,53,2,319
6565,3721,43,1,209
6566,3721,100,1,859
6567,3721,63,2,339
6568,3722,67,2,229
6569,3723,33,2,849
6570,3723,70,1,1079
6571,3723,108,1,909
6572,3724,95,1,1949
6573,3724,41,2,1269
6574,3725,66,2,399
6575,3726,75,1,2779
6576,3726,41,2,1269
6577,3727,17,1,949
6578,3727,43,1,209
6579,3728,59,1,769
6580,3729,104,2,379
6581,3729,38,1,339
6582,3729,80,1,669
6583,3729,33,1,849
6584,3730,93,2,849
6585,3730,4,1,9779
6586,3730,25,1,1279
6587,3731,60,3,679
6588,3732,69,2,659
6589,3733,77,1,259
6590,3733,96,1,2909
6591,3734,113,1,559
6592,3734,25,2,1279
6593,3735,49,1,1609
6594,3735,100,3,859
6595,3736,104,1,379
6596,3737,61,1,1759
6597,3737,39,1,409
6598,3737,96,1,2909
6599,3738,110,2,3309
6600,3739,21,1,1179
6601,3740,94,1,889
6602,3741,89,1,949
6603,3741,13,1,2419
6604,3741,66,1,399
6605,3742,32,1,1029
6606,3742,60,1,679
6607,3743,77,2,259
6608,3744,113,1,559
6609,3745,68,2,859
6610,3745,105,2,4109
6611,3745,111,2,479
6612,3746,105,2,4109
6613,3746,13,1,2419
6614,3747,20,1,20069
6615,3747,87,1,219
6616,3747,91,1,1129
6617,3748,22,3,13689
6618,3749,65,2,119
6619,3750,30,1,299
6620,3751,6,1,599
6621,3751,62,1,109
6622,3751,9,2,11269
6623,3752,74,1,569
6624,3753,82,3,1249
6625,3754,71,2,1049
6626,3755,83,2,449
6627,3756,99,1,769
6628,3757,62,1,109
6629,3757,24,1,3709
6630,3757,87,2,219
6631,3758,119,1,379
6632,3759,18,1,10659
6633,3760,80,2,669
6634,3760,41,2,1269
6635,3760,97,1,1049
6636,3760,26,2,4509
6637,3761,60,1,679
6638,3761,45,1,1869
6639,3762,65,1,119
6640,3763,21,2,1179
6641,3764,105,2,4109
6642,3765,114,3,879
6643,3765,85,2,1849
6644,3765,60,1,679
6645,3766,32,2,1029
6646,3766,117,1,799
6647,3767,66,1,399
6648,3768,87,1,219
6649,3768,49,2,1609
6650,3769,8,1,659
6651,3769,69,1,659
6652,3769,98,2,2369
6653,3770,95,1,1949
6654,3770,113,1,559
6655,3771,49,1,1609
6656,3771,10,2,13239
6657,3772,87,1,219
6658,3772,22,2,13689
6659,3773,37,1,1449
6660,3774,117,1,799
6661,3774,55,1,1309
6662,3775,111,1,479
6663,3776,23,1,11319
6664,3776,10,1,13239
6665,3776,87,1,219
6666,3777,116,1,259
6667,3778,53,3,319
6668,3779,57,2,1059
6669,3780,90,3,1329
6670,3780,12,1,18439
6671,3781,70,1,1079
6672,3782,54,1,199
6673,3783,75,2,2779
6674,3784,67,1,229
6675,3785,85,1,1849
6676,3786,38,1,339
6677,3787,35,2,1069
6678,3788,82,1,1249
6679,3788,40,1,549
6680,3789,67,1,229
6681,3789,88,1,509
6682,3790,54,1,199
6683,3791,27,2,1069
6684,3792,88,1,509
6685,3793,28,1,1269
6686,3794,51,1,779
6687,3794,71,1,1049
6688,3794,80,1,669
6689,3795,39,1,409
6690,3795,78,1,2029
6691,3796,33,2,849
6692,3796,63,1,339
6693,3797,24,1,3709
6694,3797,16,2,2829
6695,3797,23,1,11319
6696,3798,8,3,659
6697,3798,119,1,379
6698,3798,32,1,1029
6699,3799,112,1,139
6700,3800,93,1,849
6701,3800,5,2,16419
6702,3801,82,1,1249
6703,3801,74,1,569
6704,3801,21,1,1179
6705,3801,46,1,189
6706,3802,54,2,199
6707,3803,21,1,1179
6708,3804,60,1,679
6709,3804,22,2,13689
6710,3804,115,2,719
6711,3805,21,1,1179
6712,3806,115,1,719
6713,3807,82,1,1249
6714,3807,108,1,909
6715,3808,90,1,1329
6716,3808,44,2,4769
6717,3809,7,1,3279
6718,3810,82,2,1249
6719,3810,47,1,2899
6720,3810,78,1,2029
6721,3811,16,1,2829
6722,3812,29,1,1079
6723,3812,21,1,1179
6724,3812,71,1,1049
6725,3813,17,1,949
6726,3813,79,1,919
6727,3814,19,1,579
6728,3814,56,2,1759
6729,3814,54,1,199
6730,3814,44,1,4769
6731,3815,92,1,219
6732,3816,93,1,849
6733,3817,105,1,4109
6734,3818,36,1,3429
6735,3819,70,1,1079
6736,3820,84,2,219
6737,3820,16,1,2829
6738,3821,69,1,659
6739,3822,22,2,13689
6740,3823,19,2,579
6741,3824,48,1,509
6742,3824,24,3,3709
6743,3824,79,1,919
6744,3824,68,1,859
6745,3825,62,2,109
6746,3826,87,2,219
6747,3826,40,2,549
6748,3826,84,2,219
6749,3827,56,1,1759
6750,3828,109,1,3939
6751,3829,110,1,3309
6752,3829,81,2,2109
6753,3830,118,1,499
6754,3830,25,1,1279
6755,3831,117,2,799
6756,3831,95,1,1949
6757,3832,57,1,1059
6758,3833,108,1,909
6759,3833,69,2,659
6760,3834,84,2,219
6761,3834,92,1,219
6762,3834,91,1,1129
6763,3834,62,1,109
6764,3835,111,1,479
6765,3835,56,3,1759
6766,3835,106,1,419
6767,3835,58,2,329
6768,3836,51,1,779
6769,3836,98,2,2369
6770,3837,25,1,1279
6771,3837,59,1,769
6772,3837,38,1,339
6773,3837,97,1,1049
6774,3838,96,1,2909
6775,3839,74,1,569
6776,3839,28,1,1269
6777,3839,22,2,13689
6778,3839,110,1,3309
6779,3840,87,2,219
6780,3841,79,1,919
6781,3842,40,1,549
6782,3843,81,1,2109
6783,3844,83,1,449
6784,3844,35,1,1069
6785,3844,24,2,3709
6786,3844,111,1,479
6787,3845,32,1,1029
6788,3845,6,1,599
6789,3846,31,1,559
6790,3847,83,1,449
6791,3847,84,1,219
6792,3847,102,2,3799
6793,3847,22,2,13689
6794,3848,15,1,4069
6795,3849,70,1,1079
6796,3850,4,1,9779
6797,3850,57,1,1059
6798,3850,86,1,249
6799,3851,98,1,2369
6800,3852,97,1,1049
6801,3853,111,1,479
6802,3854,46,2,189
6803,3855,60,1,679
6804,3856,65,1,119
6805,3857,46,1,189
6806,3858,52,1,329
6807,3859,41,1,1269
6808,3859,36,1,3429
6809,3859,3,1,6139
6810,3860,17,1,949
6811,3860,27,1,1069
6812,3860,85,1,1849
6813,3861,3,1,6139
6814,3862,26,2,4509
6815,3862,76,1,999
6816,3862,85,1,1849
6817,3862,89,1,949
6818,3863,72,1,2639
6819,3864,58,1,329
6820,3865,6,1,599
6821,3866,120,1,639
6822,3867,41,1,1269
6823,3867,18,1,10659
6824,3867,75,1,2779
6825,3868,22,1,13689
6826,3868,84,1,219
6827,3869,41,1,1269
6828,3870,94,2,889
6829,3870,85,1,1849
6830,3871,88,2,509
6831,3872,19,1,579
6832,3873,22,1,13689
6833,3873,7,2,3279
6834,3873,100,1,859
6835,3873,56,1,1759
6836,3874,47,2,2899
6837,3875,31,2,559
6838,3876,75,1,2779
6839,3876,80,2,669
6840,3877,85,1,1849
6841,3878,29,3,1079
6842,3879,4,2,9779
6843,3879,7,2,3279
6844,3880,111,1,479
6845,3880,40,3,549
6846,3880,59,1,769
6847,3881,53,1,319
6848,3881,29,2,1079
6849,3882,69,1,659
6850,3882,49,1,1609
6851,3883,23,1,11319
6852,3884,32,1,1029
6853,3884,102,1,3799
6854,3884,116,1,259
6855,3885,107,2,429
6856,3885,1,2,3829
6857,3885,51,2,779
6858,3886,101,3,3679
6859,3886,96,1,2909
6860,3886,75,1,2779
6861,3886,71,1,1049
6862,3887,91,2,1129
6863,3887,61,1,1759
6864,3888,23,1,11319
6865,3889,70,1,1079
6866,3890,4,1,9779
6867,3890,6,1,599
6868,3891,96,1,2909
6869,3892,58,1,329
6870,3892,52,1,329
6871,3893,115,1,719
6872,3893,29,2,1079
6873,3893,12,1,18439
6874,3894,32,1,1029
6875,3895,99,1,769
6876,3895,13,1,2419
6877,3895,31,1,559
6878,3896,20,1,20069
6879,3896,58,1,329
6880,3897,35,1,1069
6881,3897,20,1,20069
6882,3897,36,1,3429
6883,3898,75,3,2779
6884,3898,4,1,9779
6885,3899,92,1,219
6886,3900,9,1,11269
6887,3900,36,1,3429
6888,3901,68,2,859
6889,3902,66,1,399
6890,3903,113,1,559
6891,3903,18,2,10659
6892,3903,39,1,409
6893,3904,15,1,4069
6894,3905,53,2,319
6895,3905,96,3,2909
6896,3906,13,1,2419
6897,3906,117,1,799
6898,3906,34,1,349
6899,3907,107,1,429
6900,3907,72,2,2639
6901,3907,99,2,769
6902,3908,116,2,259
6903,3908,68,1,859
6904,3909,116,1,259
6905,3910,18,1,10659
6906,3910,68,3,859
6907,3910,2,1,1219
6908,3911,26,1,4509
6909,3912,1,3,3829
6910,3913,28,1,1269
6911,3913,36,1,3429
6912,3914,6,1,599
6913,3915,10,1,13239
6914,3916,57,1,1059
6915,3917,59,1,769
6916,3917,47,1,2899
6917,3918,32,1,1029
6918,3918,94,1,889
6919,3918,46,1,189
6920,3919,10,1,13239
6921,3919,26,1,4509
6922,3920,105,2,4109
6923,3921,77,2,259
6924,3921,115,2,719
6925,3922,39,1,409
6926,3922,7,1,3279
6927,3922,96,2,2909
6928,3923,115,1,719
6929,3923,11,1,3959
6930,3924,115,1,719
6931,3924,27,1,1069
6932,3924,54,2,199
6933,3925,99,1,769
6934,3926,109,1,3939
6935,3927,57,1,1059
6936,3927,56,2,1759
6937,3928,81,1,2109
6938,3928,115,2,719
6939,3928,62,1,109
6940,3928,71,1,1049
6941,3929,69,1,659
6942,3930,18,1,10659
6943,3931,85,1,1849
6944,3932,54,1,199
6945,3933,80,1,669
6946,3934,8,1,659
6947,3934,64,1,409
6948,3934,99,1,769
6949,3935,13,2,2419
6950,3935,55,1,1309
6951,3936,22,1,13689
6952,3937,96,3,2909
6953,3937,97,1,1049
6954,3937,65,1,119
6955,3938,85,2,1849
6956,3938,55,1,1309
6957,3939,48,3,509
6958,3940,104,1,379
6959,3940,49,1,1609
6960,3941,82,1,1249
6961,3941,78,1,2029
6962,3941,96,1,2909
6963,3942,100,1,859
6964,3942,34,2,349
6965,3943,69,1,659
6966,3944,41,1,1269
6967,3945,22,1,13689
6968,3945,108,1,909
6969,3946,30,1,299
6970,3947,28,1,1269
6971,3947,22,1,13689
6972,3948,27,2,1069
6973,3948,54,1,199
6974,3949,18,1,10659
6975,3949,88,2,509
6976,3949,24,1,3709
6977,3950,29,1,1079
6978,3950,41,1,1269
6979,3950,116,1,259
6980,3950,86,1,249
6981,3951,90,1,1329
6982,3952,72,1,2639
6983,3953,54,1,199
6984,3954,118,1,499
6985,3955,73,1,399
6986,3955,103,1,2229
6987,3955,84,1,219
6988,3956,112,1,139
6989,3956,115,1,719
6990,3957,43,1,209
6991,3957,82,1,1249
6992,3957,100,1,859
6993,3957,40,1,549
6994,3958,112,1,139
6995,3958,94,1,889
6996,3959,37,2,1449
6997,3960,101,1,3679
6998,3960,87,1,219
6999,3961,77,1,259
7000,3962,26,1,4509
7001,3963,109,1,3939
7002,3963,86,2,249
7003,3963,50,1,2799
7004,3964,1,1,3829
7005,3965,70,1,1079
7006,3965,30,1,299
7007,3966,108,1,909
7008,3967,12,1,18439
7009,3967,18,1,10659
7010,3967,9,2,11269
7011,3968,101,1,3679
7012,3969,27,1,1069
7013,3969,71,3,1049
7014,3970,6,3,599
7015,3970,8,1,659
7016,3970,60,1,679
7017,3971,114,1,879
7018,3971,118,1,499
7019,3971,54,1,199
7020,3971,107,2,429
7021,3972,3,1,6139
7022,3972,13,3,2419
7023,3972,83,2,449
7024,3973,16,1,2829
7025,3974,36,2,3429
7026,3974,4,1,9779
7027,3974,8,1,659
7028,3975,98,1,2369
7029,3976,91,1,1129
7030,3976,87,2,219
7031,3977,92,1,219
7032,3978,46,1,189
7033,3978,49,1,1609
7034,3979,76,2,999
7035,3980,95,1,1949
7036,3980,85,1,1849
7037,3980,12,1,18439
7038,3981,27,1,1069
7039,3982,13,1,2419
7040,3983,90,2,1329
7041,3984,31,1,559
7042,3985,98,2,2369
7043,3985,87,1,219
7044,3985,44,1,4769
7045,3986,74,1,569
7046,3986,46,1,189
7047,3987,42,2,1139
7048,3987,118,1,499
7049,3988,41,1,1269
7050,3989,38,1,339
7051,3990,17,1,949
7052,3991,67,1,229
7053,3991,68,1,859
7054,3992,74,1,569
7055,3992,26,1,4509
7056,3992,30,1,299
7057,3993,46,2,189
7058,3994,66,2,399
7059,3995,98,2,2369
7060,3996,56,1,1759
7061,3997,67,2,229
7062,3997,89,1,949
7063,3998,69,1,659
7064,3999,96,1,2909
7065,4000,106,1,419
7066,4001,112,1,139
7067,4002,96,1,2909
7068,4003,87,1,219
7069,4003,64,1,409
7070,4004,3,1,6139
7071,4005,63,1,339
7072,4006,80,1,669
7073,4006,54,1,199
7074,4006,34,2,349
7075,4007,67,1,229
7076,4007,37,3,1449
7077,4008,24,1,3709
7078,4008,69,1,659
7079,4009,43,1,209
7080,4010,8,1,659
7081,4011,91,1,1129
7082,4012,119,1,379
7083,4012,74,2,569
7084,4013,90,1,1329
7085,4013,49,2,1609
7086,4013,95,1,1949
7087,4014,7,1,3279
7088,4015,82,1,1249
7089,4016,82,2,1249
7090,4016,24,1,3709
7091,4017,101,2,3679
7092,4018,75,1,2779
7093,4019,44,2,4769
7094,4019,33,1,849
7095,4019,94,1,889
7096,4020,51,1,779
7097,4021,99,1,769
7098,4021,20,2,20069
7099,4022,90,1,1329
7100,4022,18,2,10659
7101,4022,34,1,349
7102,4023,94,1,889
7103,4024,26,1,4509
7104,4025,79,1,919
7105,4026,112,1,139
7106,4027,68,2,859
7107,4028,87,1,219
7108,4028,54,2,199
7109,4029,81,1,2109
7110,4030,96,1,2909
7111,4030,113,2,559
7112,4031,113,1,559
7113,4032,70,2,1079
7114,4032,115,3,719
7115,4033,101,2,3679
7116,4033,92,1,219
7117,4034,83,1,449
7118,4035,8,1,659
7119,4036,80,1,669
7120,4037,66,1,399
7121,4037,53,1,319
7122,4038,26,1,4509
7123,4039,9,1,11269
7124,4039,45,1,1869
7125,4040,65,2,119
7126,4040,102,1,3799
7127,4041,42,1,1139
7128,4041,58,1,329
7129,4041,14,1,1959
7130,4041,67,2,229
7131,4042,108,1,909
7132,4042,64,1,409
7133,4043,32,1,1029
7134,4044,96,2,2909
7135,4044,6,1,599
7136,4045,53,1,319
7137,4046,12,1,18439
7138,4047,109,2,3939
7139,4047,99,1,769
7140,4047,88,2,509
7141,4048,37,2,1449
7142,4049,11,1,3959
7143,4050,71,1,1049
7144,4050,77,2,259
7145,4051,35,1,1069
7146,4051,54,1,199
7147,4051,41,1,1269
7148,4052,44,1,4769
7149,4052,96,1,2909
7150,4053,81,2,2109
7151,4054,30,1,299
7152,4055,13,1,2419
7153,4055,34,1,349
7154,4056,41,1,1269
7155,4056,27,1,1069
7156,4057,69,1,659
7157,4058,104,2,379
7158,4058,116,1,259
7159,4059,64,1,409
7160,4059,111,2,479
7161,4060,61,1,1759
7162,4061,85,1,1849
7163,4062,49,1,1609
7164,4063,34,1,349
7165,4064,98,2,2369
7166,4064,21,1,1179
7167,4065,38,1,339
7168,4065,101,2,3679
7169,4065,91,1,1129
7170,4066,79,1,919
7171,4067,71,1,1049
7172,4068,103,1,2229
7173,4068,117,1,799
7174,4069,4,1,9779
7175,4070,43,1,209
7176,4070,37,2,1449
7177,4071,29,1,1079
7178,4072,16,2,2829
7179,4072,36,1,3429
7180,4073,108,3,909
7181,4073,58,2,329
7182,4073,54,1,199
7183,4074,76,1,999
7184,4075,23,1,11319
7185,4076,49,1,1609
7186,4076,61,1,1759
7187,4077,53,1,319
7188,4077,119,1,379
7189,4078,25,2,1279
7190,4079,9,1,11269
7191,4080,82,1,1249
7192,4080,44,1,4769
7193,4081,35,1,1069
7194,4081,80,1,669
7195,4082,1,1,3829
7196,4082,32,3,1029
7197,4083,26,2,4509
7198,4084,108,1,909
7199,4084,26,1,4509
7200,4084,6,1,599
7201,4084,42,2,1139
7202,4085,12,1,18439
7203,4085,94,1,889
7204,4085,42,2,1139
7205,4086,54,1,199
7206,4087,74,1,569
7207,4088,31,2,559
7208,4088,64,1,409
7209,4089,9,3,11269
7210,4090,22,1,13689
7211,4091,57,2,1059
7212,4092,43,1,209
7213,4092,64,2,409
7214,4092,11,3,3959
7215,4093,16,1,2829
7216,4094,94,1,889
7217,4095,102,1,3799
7218,4096,66,2,399
7219,4096,1,1,3829
7220,4096,98,1,2369
7221,4097,70,1,1079
7222,4098,67,1,229
7223,4098,97,2,1049
7224,4098,71,2,1049
7225,4099,4,1,9779
7226,4099,76,1,999
7227,4100,42,1,1139
7228,4101,47,1,2899
7229,4101,89,1,949
7230,4101,57,1,1059
7231,4101,62,1,109
7232,4102,63,1,339
7233,4103,28,1,1269
7234,4104,79,3,919
7235,4105,77,1,259
7236,4105,88,2,509
7237,4106,63,2,339
7238,4107,12,1,18439
7239,4108,67,2,229
7240,4109,111,1,479
7241,4110,6,1,599
7242,4111,6,1,599
7243,4112,5,1,16419
7244,4112,112,1,139
7245,4113,50,1,2799
7246,4113,13,1,2419
7247,4113,65,1,119
7248,4114,67,1,229
7249,4114,98,1,2369
7250,4115,58,2,329
7251,4115,25,1,1279
7252,4115,70,1,1079
7253,4115,88,2,509
7254,4116,36,1,3429
7255,4116,15,1,4069
7256,4117,27,1,1069
7257,4118,16,2,2829
7258,4118,71,2,1049
7259,4119,15,1,4069
7260,4120,72,2,2639
7261,4120,112,1,139
7262,4121,91,1,1129
7263,4122,26,1,4509
7264,4123,10,1,13239
7265,4124,46,2,189
7266,4125,78,3,2029
7267,4125,65,2,119
7268,4126,104,1,379
7269,4127,94,1,889
7270,4127,119,1,379
7271,4127,41,1,1269
7272,4128,30,1,299
7273,4129,48,1,509
7274,4129,43,1,209
7275,4130,99,1,769
7276,4130,9,1,11269
7277,4131,79,1,919
7278,4132,104,2,379
7279,4133,40,3,549
7280,4134,13,1,2419
7281,4135,118,2,499
7282,4135,81,1,2109
7283,4135,2,1,1219
7284,4135,98,1,2369
7285,4136,20,1,20069
7286,4137,57,1,1059
7287,4137,109,2,3939
7288,4138,108,1,909
7289,4139,110,1,3309
7290,4140,17,2,949
7291,4140,79,1,919
7292,4140,112,2,139
7293,4141,80,2,669
7294,4141,87,1,219
7295,4142,115,1,719
7296,4143,6,1,599
7297,4144,67,1,229
7298,4145,7,1,3279
7299,4145,44,1,4769
7300,4146,88,1,509
7301,4147,14,2,1959
7302,4147,104,1,379
7303,4148,12,1,18439
7304,4149,106,2,419
7305,4149,97,2,1049
7306,4150,112,3,139
7307,4150,61,1,1759
7308,4150,80,1,669
7309,4150,43,1,209
7310,4151,35,1,1069
7311,4151,75,1,2779
7312,4152,52,2,329
7313,4153,22,1,13689
7314,4154,35,1,1069
7315,4155,3,1,6139
