customer_id,city,channel,signup_month,days_to_first_order,first_payment_method,first_status,first_discount_pct,first_n_items,first_has_electronics,first_order_value,days_since_first_order,repeated
870,Nakhon Ratchasima,organic,7,4,credit_card,completed,0,3,1,5335,516,0
871,Phuket,referral,7,9,cod,completed,0,2,1,2428,510,1
872,Bangkok,ads,7,14,credit_card,completed,0,1,0,2909,505,1
873,Bangkok,organic,7,9,promptpay,completed,0,4,0,6335,510,1
874,Bangkok,organic,7,14,cod,completed,0,3,1,15186,505,1
875,Udon Thani,organic,7,1,credit_card,completed,0,1,0,949,518,1
876,Hat Yai,ads,7,11,promptpay,completed,0,3,0,1447,508,1
877,Bangkok,ads,7,4,bank_transfer,cancelled,0,2,1,10628,514,0
878,Nakhon Ratchasima,organic,8,11,bank_transfer,returned,0,2,0,1137,506,1
879,Bangkok,organic,8,3,cod,completed,15,2,0,1938,514,0
880,Phuket,organic,8,8,credit_card,completed,0,3,1,5557,509,1
881,Chiang Mai,organic,8,8,credit_card,completed,10,2,1,2168,509,1
882,Udon Thani,referral,8,9,cod,completed,10,1,1,1219,508,1
883,Bangkok,organic,8,0,bank_transfer,cancelled,0,1,0,838,517,0
884,Phuket,ads,8,10,credit_card,completed,5,4,0,3065,506,1
885,Bangkok,ads,8,0,promptpay,completed,5,1,0,919,516,0
886,Nakhon Ratchasima,organic,8,0,bank_transfer,completed,0,1,1,11319,515,1
887,Bangkok,referral,8,3,promptpay,completed,0,2,0,3418,512,1
888,Nakhon Ratchasima,organic,8,3,credit_card,cancelled,0,1,1,1959,512,0
890,Chon Buri,ads,8,0,credit_card,completed,0,2,0,1638,514,1
891,Nakhon Ratchasima,ads,8,8,promptpay,completed,0,3,0,4075,506,0
893,Chon Buri,referral,8,4,cod,completed,20,1,1,579,510,0
894,Phuket,organic,8,11,credit_card,completed,0,1,0,3429,503,1
896,Bangkok,referral,8,5,credit_card,completed,0,2,0,6308,508,1
897,Bangkok,organic,8,13,bank_transfer,completed,10,2,1,5647,500,0
898,Bangkok,organic,8,9,promptpay,completed,0,1,0,4769,504,1
900,Phuket,organic,8,8,promptpay,completed,5,2,0,1798,505,1
901,Bangkok,ads,8,3,credit_card,completed,0,2,1,25896,510,0
902,Bangkok,ads,8,4,credit_card,completed,10,1,0,798,509,1
903,Chon Buri,ads,8,9,bank_transfer,completed,5,1,0,4109,503,1
904,Bangkok,referral,8,4,bank_transfer,completed,0,1,0,1139,508,0
905,Bangkok,organic,8,11,credit_card,completed,10,1,0,409,501,1
906,Chon Buri,organic,8,13,promptpay,completed,0,4,0,9695,499,0
907,Phuket,ads,8,14,bank_transfer,completed,0,4,0,3983,498,1
908,Bangkok,ads,8,2,credit_card,cancelled,0,2,1,2868,510,1
909,Chon Buri,referral,8,0,promptpay,completed,0,2,1,4388,512,1
910,Khon Kaen,organic,8,13,credit_card,completed,0,1,0,329,499,0
911,Khon Kaen,ads,8,8,promptpay,completed,5,1,0,2899,504,0
912,Bangkok,organic,8,2,promptpay,completed,0,4,1,16806,509,1
913,Bangkok,organic,8,14,promptpay,completed,5,3,1,23667,497,0
914,Chiang Mai,organic,8,12,credit_card,completed,0,2,0,4448,499,1
915,Bangkok,ads,8,2,promptpay,completed,0,1,0,2757,508,1
916,Bangkok,ads,8,8,promptpay,completed,0,2,1,14088,501,0
917,Hat Yai,organic,8,11,promptpay,completed,20,1,0,1249,498,1
918,Udon Thani,ads,8,4,credit_card,completed,0,3,0,3936,505,1
919,Chon Buri,ads,8,1,bank_transfer,completed,0,1,0,2799,508,1
920,Bangkok,ads,8,0,promptpay,completed,0,1,0,419,509,1
921,Hat Yai,organic,8,5,promptpay,completed,0,1,0,549,504,1
922,Nakhon Ratchasima,organic,8,8,credit_card,completed,0,3,1,7976,501,1
923,Chiang Mai,organic,8,12,credit_card,completed,5,2,1,6546,497,1
925,Chon Buri,organic,8,13,promptpay,cancelled,10,4,1,18086,495,1
926,Udon Thani,referral,8,1,credit_card,completed,15,3,1,15776,507,0
927,Chon Buri,referral,8,11,promptpay,completed,0,2,0,4228,496,1
929,Bangkok,organic,8,1,promptpay,completed,10,1,0,109,506,1
930,Nakhon Ratchasima,organic,8,13,credit_card,completed,0,3,0,14462,494,0
931,Bangkok,organic,8,1,promptpay,completed,0,1,0,329,505,0
932,Bangkok,referral,8,5,credit_card,completed,0,4,1,22745,501,0
933,Bangkok,ads,8,3,promptpay,completed,0,2,1,16928,503,1
934,Bangkok,organic,8,5,bank_transfer,completed,0,1,0,2618,501,0
935,Bangkok,referral,8,9,credit_card,completed,0,1,0,669,497,1
936,Bangkok,referral,8,7,credit_card,completed,5,2,1,4758,499,1
938,Udon Thani,ads,8,5,credit_card,completed,0,1,0,249,500,0
939,Nakhon Ratchasima,ads,8,5,credit_card,completed,0,4,1,13275,500,1
940,Hat Yai,referral,8,7,promptpay,completed,0,1,0,349,498,1
941,Khon Kaen,ads,8,7,credit_card,completed,0,1,0,2899,498,0
942,Bangkok,organic,8,12,bank_transfer,completed,0,1,1,2558,492,1
943,Phuket,ads,8,10,credit_card,completed,0,4,1,8731,494,1
944,Bangkok,organic,8,13,credit_card,completed,15,2,0,6907,491,0
945,Bangkok,organic,8,8,promptpay,cancelled,0,1,1,13239,496,1
947,Nakhon Ratchasima,organic,8,13,credit_card,completed,0,1,0,1609,490,1
948,Chiang Mai,ads,8,13,promptpay,completed,5,1,0,3738,490,1
950,Bangkok,organic,8,14,promptpay,completed,0,1,0,1718,489,1
951,Bangkok,referral,8,11,credit_card,completed,5,3,0,2217,491,1
953,Nakhon Ratchasima,ads,8,6,promptpay,completed,0,1,0,1759,495,1
954,Bangkok,referral,8,14,promptpay,completed,0,2,1,998,486,0
955,Nakhon Ratchasima,organic,8,0,credit_card,completed,0,3,1,14927,500,0
956,Chiang Mai,ads,8,8,cod,completed,0,2,1,7218,492,1
957,Bangkok,ads,8,12,credit_card,completed,0,1,0,119,488,0
958,Nakhon Ratchasima,ads,8,3,cod,completed,0,1,0,139,497,1
959,Bangkok,organic,8,1,promptpay,completed,0,1,0,1759,498,0
960,Khon Kaen,organic,8,6,credit_card,returned,0,2,0,5517,493,1
962,Nakhon Ratchasima,referral,8,3,promptpay,cancelled,5,2,1,33758,496,1
963,Hat Yai,ads,8,0,credit_card,completed,10,1,1,13239,499,0
965,Khon Kaen,ads,8,10,credit_card,completed,0,3,1,4966,488,0
966,Bangkok,organic,8,7,credit_card,completed,0,1,0,11397,491,1
968,Bangkok,organic,8,6,cod,completed,0,1,0,1759,492,0
969,Chon Buri,organic,8,11,promptpay,completed,0,3,0,7914,487,0
970,Chon Buri,organic,8,12,credit_card,completed,0,2,0,877,486,1
971,Bangkok,organic,8,13,promptpay,returned,0,1,1,3829,485,1
972,Chon Buri,ads,8,0,cod,completed,0,1,0,3429,497,1
973,Bangkok,organic,8,8,credit_card,completed,0,1,0,109,489,1
974,Khon Kaen,referral,8,14,promptpay,completed,0,2,0,6908,483,1
975,Chiang Mai,organic,8,2,promptpay,completed,0,4,0,1714,495,1
976,Bangkok,ads,8,2,bank_transfer,returned,15,2,0,797,495,0
977,Bangkok,ads,8,6,credit_card,completed,0,2,0,1108,491,1
978,Khon Kaen,ads,8,5,promptpay,completed,10,2,0,1368,491,1
979,Chon Buri,organic,8,8,bank_transfer,completed,0,2,0,2277,488,0
980,Chon Buri,organic,8,2,credit_card,cancelled,0,1,0,879,494,1
981,Chon Buri,ads,8,14,promptpay,returned,0,2,1,778,482,0
982,Bangkok,organic,8,12,credit_card,completed,0,2,1,2307,484,1
983,Hat Yai,organic,8,0,credit_card,completed,0,2,0,488,495,1
985,Bangkok,ads,8,2,bank_transfer,cancelled,0,1,0,3518,493,1
986,Udon Thani,organic,8,3,cod,completed,20,1,0,419,492,0
987,Bangkok,organic,8,0,credit_card,completed,0,3,1,29064,495,0
988,Nakhon Ratchasima,ads,8,7,cod,completed,10,1,0,669,487,1
989,Bangkok,organic,8,6,bank_transfer,completed,0,4,1,7155,488,1
990,Bangkok,organic,8,14,bank_transfer,completed,0,1,0,329,480,0
992,Udon Thani,organic,8,11,promptpay,completed,0,1,1,16419,482,1
993,Bangkok,organic,8,10,credit_card,completed,0,1,0,438,483,0
994,Bangkok,organic,8,6,promptpay,completed,0,2,0,1798,487,0
995,Bangkok,ads,8,12,promptpay,completed,0,4,0,7833,481,0
996,Hat Yai,organic,8,1,bank_transfer,completed,0,1,0,398,492,1
997,Bangkok,organic,8,6,credit_card,completed,0,2,0,778,487,1
998,Phuket,ads,8,14,promptpay,completed,0,1,0,758,478,0
999,Phuket,organic,8,5,promptpay,completed,0,1,1,3829,487,1
1000,Phuket,organic,8,3,bank_transfer,completed,5,2,0,6127,489,0
1002,Bangkok,organic,8,4,credit_card,completed,0,1,0,299,488,1
1004,Bangkok,organic,8,11,promptpay,completed,0,3,0,2035,480,1
1005,Khon Kaen,organic,8,2,credit_card,completed,0,2,0,1588,489,1
1007,Bangkok,organic,8,13,promptpay,completed,0,1,0,2658,477,1
1008,Nakhon Ratchasima,organic,8,3,promptpay,cancelled,15,1,0,758,487,1
1009,Udon Thani,organic,8,8,cod,completed,0,1,0,3429,481,1
1010,Bangkok,organic,8,13,credit_card,completed,5,1,0,958,476,1
1011,Udon Thani,referral,8,1,credit_card,completed,0,1,0,779,488,1
1013,Bangkok,ads,8,7,bank_transfer,completed,0,3,1,18417,482,0
1014,Nakhon Ratchasima,referral,8,9,promptpay,completed,0,2,0,11676,479,1
1016,Hat Yai,organic,8,13,promptpay,completed,0,3,1,5945,475,1
1017,Bangkok,ads,8,3,bank_transfer,completed,5,1,0,719,485,1
1018,Bangkok,organic,8,14,credit_card,completed,15,1,0,229,473,1
1019,Bangkok,ads,8,13,credit_card,completed,0,1,0,299,474,0
1020,Chon Buri,ads,8,9,credit_card,completed,0,1,1,599,478,1
1021,Bangkok,referral,8,6,promptpay,cancelled,0,2,0,4768,481,1
1022,Udon Thani,organic,8,11,credit_card,completed,5,2,0,2387,476,1
1024,Bangkok,ads,9,10,cod,cancelled,0,1,1,4069,476,1
1025,Bangkok,referral,9,11,promptpay,completed,0,1,0,3309,475,1
1026,Hat Yai,organic,9,10,promptpay,completed,5,2,0,2878,476,1
1027,Chon Buri,referral,9,3,credit_card,completed,0,1,0,1759,483,1
1028,Khon Kaen,ads,9,2,bank_transfer,completed,5,1,1,49257,484,0
1029,Chon Buri,organic,9,4,cod,completed,0,2,1,3258,482,1
1030,Nakhon Ratchasima,ads,9,5,credit_card,completed,0,2,0,2046,480,1
1031,Bangkok,organic,9,8,promptpay,cancelled,10,3,0,1925,477,1
1032,Hat Yai,ads,9,14,cod,completed,0,2,0,1308,471,1
1033,Bangkok,referral,9,3,promptpay,cancelled,10,1,0,859,482,1
1034,Bangkok,organic,9,10,bank_transfer,completed,0,2,0,7917,475,0
1035,Bangkok,organic,9,6,promptpay,returned,0,1,0,659,478,1
1036,Nakhon Ratchasima,organic,9,13,cod,completed,0,1,0,2229,471,0
1037,Bangkok,organic,9,6,cod,completed,5,2,0,6047,478,0
1038,Khon Kaen,organic,9,8,cod,completed,0,1,0,1609,475,0
1039,Phuket,organic,9,14,cod,completed,0,3,0,3156,469,1
1040,Phuket,ads,9,11,credit_card,completed,5,2,1,1818,472,1
1041,Udon Thani,ads,9,4,promptpay,completed,0,2,1,11508,478,1
1042,Nakhon Ratchasima,organic,9,4,promptpay,completed,0,3,1,3516,478,0
1043,Phuket,referral,9,13,credit_card,completed,10,3,1,23646,469,1
1044,Chiang Mai,ads,9,2,credit_card,completed,0,1,0,329,480,1
1045,Phuket,organic,9,1,credit_card,completed,0,2,1,32746,481,1
1046,Phuket,ads,9,6,promptpay,completed,0,1,0,2538,475,1
1048,Bangkok,organic,9,9,credit_card,completed,0,1,0,889,472,1
1050,Chiang Mai,organic,9,5,credit_card,completed,0,1,1,6139,476,0
1051,Bangkok,referral,9,13,promptpay,completed,0,1,0,769,467,0
1054,Bangkok,organic,9,9,bank_transfer,completed,0,1,1,13239,470,1
1055,Nakhon Ratchasima,organic,9,2,credit_card,completed,0,3,0,2765,477,1
1056,Chon Buri,ads,9,11,credit_card,completed,5,1,0,1049,467,1
1057,Bangkok,ads,9,12,promptpay,completed,0,3,0,6265,466,1
1059,Bangkok,ads,9,11,bank_transfer,completed,0,2,1,7687,467,1
1060,Bangkok,organic,9,4,credit_card,completed,0,3,1,25165,474,0
1061,Hat Yai,ads,9,4,promptpay,completed,0,1,0,1778,473,1
1062,Bangkok,ads,9,14,credit_card,completed,0,3,1,14876,463,1
1063,Bangkok,organic,9,14,credit_card,completed,15,3,1,7067,463,0
1064,Chiang Mai,organic,9,11,cod,completed,0,2,0,1996,466,0
1065,Bangkok,ads,9,9,credit_card,completed,0,2,0,936,468,1
1067,Bangkok,referral,9,11,cod,completed,0,2,0,2528,465,1
1068,Bangkok,organic,9,6,credit_card,completed,10,2,0,4188,470,1
1069,Bangkok,organic,9,8,promptpay,returned,0,1,0,859,468,1
1070,Udon Thani,organic,9,9,bank_transfer,completed,0,1,0,1079,467,1
1071,Bangkok,ads,9,0,cod,completed,0,3,0,2786,476,1
1072,Bangkok,organic,9,2,cod,completed,10,3,0,7526,474,1
1073,Bangkok,organic,9,11,promptpay,completed,0,3,0,3686,464,0
1074,Bangkok,ads,9,6,promptpay,completed,0,3,1,6256,469,0
1075,Bangkok,referral,9,12,cod,completed,0,2,0,3297,463,0
1076,Nakhon Ratchasima,organic,9,5,cod,completed,10,2,0,787,469,1
1077,Bangkok,organic,9,12,promptpay,completed,0,1,0,999,462,1
1078,Nakhon Ratchasima,organic,9,12,credit_card,completed,0,1,0,119,462,0
1079,Bangkok,ads,9,11,cod,completed,0,4,1,3375,463,1
1080,Chon Buri,organic,9,8,promptpay,completed,0,3,0,2647,466,1
1082,Bangkok,organic,9,10,credit_card,completed,0,1,0,669,463,0
1083,Bangkok,organic,9,13,cod,returned,0,1,0,849,460,1
1084,Bangkok,organic,9,8,bank_transfer,completed,0,2,1,22747,465,1
1085,Bangkok,organic,9,6,credit_card,completed,0,1,0,1129,467,1
1086,Phuket,ads,9,2,promptpay,completed,0,3,0,6747,471,0
1087,Khon Kaen,organic,9,0,credit_card,completed,0,1,0,219,472,1
1088,Chiang Mai,organic,9,2,cod,completed,0,1,0,1059,470,0
1089,Bangkok,referral,9,11,promptpay,completed,0,1,1,13239,461,1
1090,Nakhon Ratchasima,organic,9,5,bank_transfer,completed,0,1,0,1329,467,1
1091,Bangkok,ads,9,13,promptpay,completed,0,2,0,7407,459,1
1092,Udon Thani,organic,9,4,promptpay,completed,0,1,0,219,468,1
1093,Phuket,organic,9,11,promptpay,completed,0,2,0,5497,461,1
1094,Chon Buri,organic,9,12,bank_transfer,completed,5,4,1,8236,460,0
1096,Hat Yai,ads,9,14,cod,completed,0,1,0,879,457,1
1097,Khon Kaen,referral,9,14,promptpay,completed,0,1,0,1329,457,0
1098,Bangkok,organic,9,0,promptpay,completed,0,3,0,3487,471,1
1101,Nakhon Ratchasima,organic,9,13,promptpay,completed,0,1,0,569,458,1
1102,Nakhon Ratchasima,ads,9,10,promptpay,completed,5,1,0,2997,460,1
1103,Bangkok,ads,9,8,promptpay,completed,0,1,0,429,462,1
1105,Bangkok,organic,9,3,bank_transfer,completed,5,1,0,2397,467,0
1106,Bangkok,referral,9,13,credit_card,completed,0,2,0,828,457,1
1107,Khon Kaen,organic,9,7,cod,completed,0,1,0,4509,463,1
1108,Phuket,ads,9,0,cod,completed,0,1,0,219,470,0
1109,Bangkok,referral,9,6,promptpay,completed,0,2,0,2648,464,0
1110,Bangkok,organic,9,12,promptpay,completed,0,1,0,1029,457,1
1111,Chiang Mai,referral,9,2,promptpay,completed,0,1,1,3918,467,0
1112,Udon Thani,ads,9,8,credit_card,completed,0,1,1,2847,461,0
1113,Bangkok,ads,9,11,credit_card,completed,0,2,1,14248,458,0
1114,Bangkok,ads,9,13,bank_transfer,returned,0,4,0,8494,455,0
1115,Nakhon Ratchasima,referral,9,2,credit_card,completed,10,1,0,2779,466,1
1116,Khon Kaen,organic,9,14,bank_transfer,completed,0,1,0,2538,453,1
1117,Phuket,ads,9,5,cod,completed,0,3,1,5687,462,0
1118,Chon Buri,organic,9,14,promptpay,completed,0,1,1,36878,453,1
1120,Bangkok,ads,9,13,promptpay,cancelled,0,2,1,3477,454,1
1121,Nakhon Ratchasima,ads,9,3,credit_card,completed,20,2,0,1687,464,1
1122,Phuket,ads,9,5,promptpay,returned,0,1,0,769,462,1
1123,Chiang Mai,ads,9,11,cod,completed,0,3,1,14607,456,1
1124,Chiang Mai,organic,9,13,credit_card,completed,0,2,0,4356,453,1
1125,Hat Yai,ads,9,14,credit_card,completed,0,3,1,20954,451,1
1126,Bangkok,referral,9,1,cod,completed,0,1,0,1139,464,0
1128,Nakhon Ratchasima,organic,9,8,promptpay,completed,0,1,0,409,456,1
1129,Bangkok,ads,9,9,credit_card,completed,0,1,0,2799,455,0
1130,Bangkok,organic,9,11,promptpay,completed,0,4,0,6025,452,1
1131,Phuket,organic,9,12,cod,completed,0,1,0,509,451,1
1133,Phuket,referral,9,14,credit_card,completed,10,3,0,16375,449,1
1136,Nakhon Ratchasima,organic,9,8,promptpay,completed,15,2,0,1396,454,1
1137,Hat Yai,ads,9,11,promptpay,completed,0,2,1,8877,451,1
1141,Nakhon Ratchasima,ads,9,13,cod,completed,0,1,1,20069,449,1
1142,Udon Thani,organic,9,7,promptpay,completed,5,2,1,10208,455,1
1143,Bangkok,ads,9,9,promptpay,completed,0,2,0,3256,453,0
1144,Bangkok,ads,9,14,promptpay,completed,0,4,1,20945,447,0
1145,Bangkok,referral,9,3,credit_card,completed,20,1,0,1059,458,0
1146,Bangkok,ads,9,14,promptpay,completed,15,1,0,2229,446,1
1147,Phuket,ads,9,8,cod,completed,10,1,0,1309,452,1
1149,Chon Buri,ads,9,5,promptpay,completed,0,1,0,3807,455,0
1150,Bangkok,ads,9,10,promptpay,returned,0,1,0,769,449,0
1152,Bangkok,organic,9,8,cod,completed,15,2,0,1678,451,1
1153,Bangkok,referral,9,13,credit_card,completed,10,1,1,599,446,1
1154,Nakhon Ratchasima,organic,9,10,promptpay,cancelled,0,2,1,3278,449,0
1155,Bangkok,organic,9,3,promptpay,completed,0,3,0,7523,456,1
1156,Phuket,ads,9,0,credit_card,completed,10,1,0,679,459,1
1157,Chon Buri,organic,9,13,bank_transfer,completed,10,1,0,419,445,1
1158,Bangkok,organic,9,13,promptpay,completed,0,3,1,2616,445,1
1159,Chon Buri,organic,9,1,credit_card,completed,0,3,1,24666,456,1
1160,Khon Kaen,organic,9,10,credit_card,completed,5,1,0,379,447,0
1161,Udon Thani,ads,9,2,credit_card,returned,0,1,1,6139,455,1
1162,Phuket,organic,10,4,cod,completed,0,1,1,1179,452,1
1163,Khon Kaen,ads,10,3,credit_card,completed,0,1,0,399,453,0
1164,Udon Thani,organic,10,9,credit_card,completed,0,1,0,2229,447,1
1165,Bangkok,organic,10,8,credit_card,completed,5,3,0,3976,447,1
1166,Bangkok,ads,10,0,credit_card,cancelled,0,2,0,2358,455,0
1167,Bangkok,organic,10,5,promptpay,completed,0,1,0,109,450,1
1168,Bangkok,referral,10,9,credit_card,completed,0,1,0,2337,445,1
1169,Udon Thani,organic,10,6,cod,completed,5,2,0,1568,448,1
1170,Bangkok,organic,10,4,promptpay,completed,0,1,0,1318,450,0
1171,Hat Yai,organic,10,9,promptpay,completed,5,2,0,1748,444,0
1172,Nakhon Ratchasima,ads,10,12,promptpay,completed,20,1,1,19558,441,1
1173,Chon Buri,ads,10,8,credit_card,completed,0,1,0,2278,445,1
1175,Bangkok,referral,10,13,bank_transfer,completed,0,1,0,11397,439,0
1176,Khon Kaen,organic,10,1,promptpay,returned,10,3,1,18647,451,0
1177,Nakhon Ratchasima,referral,10,1,credit_card,completed,10,1,0,6618,451,1
1178,Bangkok,organic,10,13,credit_card,completed,10,1,0,2997,438,0
1179,Chiang Mai,organic,10,5,promptpay,completed,5,4,1,20455,446,1
1180,Udon Thani,ads,10,8,promptpay,completed,0,1,0,659,442,1
1181,Phuket,ads,10,6,cod,completed,0,1,0,7598,444,1
1182,Chon Buri,organic,10,2,credit_card,completed,0,2,1,14318,448,1
1183,Bangkok,ads,10,5,credit_card,completed,0,1,0,859,445,1
1184,Phuket,ads,10,8,promptpay,completed,5,2,0,2575,442,1
1185,Bangkok,referral,10,1,promptpay,completed,0,1,0,889,448,0
1186,Bangkok,ads,10,5,promptpay,completed,0,2,0,3778,444,1
1187,Chon Buri,ads,10,1,cod,completed,0,1,1,1179,448,0
1188,Phuket,organic,10,11,credit_card,completed,5,3,0,2496,438,1
1190,Chiang Mai,organic,10,12,promptpay,completed,10,1,0,13527,437,0
1191,Hat Yai,organic,10,2,bank_transfer,completed,0,1,0,2029,446,1
1195,Nakhon Ratchasima,organic,10,4,bank_transfer,completed,20,1,0,849,443,0
1196,Hat Yai,organic,10,13,credit_card,completed,0,1,0,2779,434,0
1197,Bangkok,referral,10,2,cod,completed,0,2,1,17016,445,1
1198,Khon Kaen,organic,10,7,credit_card,completed,5,3,0,3917,439,1
1199,Chiang Mai,referral,10,12,credit_card,completed,0,1,0,1017,434,1
1200,Bangkok,organic,10,11,promptpay,returned,0,1,1,5658,435,1
1201,Bangkok,ads,10,9,bank_transfer,completed,10,1,0,1347,437,1
1202,Chon Buri,organic,10,0,promptpay,returned,0,2,0,1456,446,0
1203,Bangkok,ads,10,7,credit_card,completed,0,3,0,3017,439,0
1205,Phuket,referral,10,8,credit_card,completed,0,1,0,569,437,0
1206,Bangkok,organic,10,2,credit_card,completed,0,1,1,599,443,1
1207,Chiang Mai,referral,10,9,credit_card,completed,0,2,0,4377,435,1
1208,Udon Thani,organic,10,4,cod,completed,0,1,0,4738,440,0
1210,Bangkok,referral,10,5,bank_transfer,completed,0,2,0,3107,439,0
1211,Bangkok,referral,10,8,cod,completed,0,3,1,22416,435,0
1212,Chiang Mai,organic,10,2,promptpay,completed,0,1,0,2779,441,0
1213,Chon Buri,organic,10,6,promptpay,completed,0,1,0,1759,437,1
1214,Hat Yai,ads,10,10,credit_card,completed,0,1,0,1329,433,0
1215,Bangkok,referral,10,4,cod,completed,0,3,0,2336,439,1
1216,Nakhon Ratchasima,ads,10,0,credit_card,completed,0,2,1,5318,443,1
1217,Chiang Mai,organic,10,1,promptpay,completed,5,2,1,10098,442,0
1220,Udon Thani,ads,10,2,credit_card,completed,0,2,0,1396,440,1
1221,Hat Yai,organic,10,8,credit_card,completed,5,3,1,21787,434,0
1222,Udon Thani,organic,10,12,credit_card,completed,0,2,1,7028,429,0
1225,Chon Buri,organic,10,14,credit_card,completed,15,2,0,6827,426,1
1226,Khon Kaen,ads,10,13,bank_transfer,completed,0,2,0,1118,427,0
1227,Bangkok,referral,10,8,cod,cancelled,0,2,0,3418,431,0
1228,Chiang Mai,ads,10,3,promptpay,completed,0,2,1,4018,436,1
1229,Bangkok,ads,10,7,cod,completed,0,1,1,6139,432,1
1230,Chiang Mai,ads,10,0,credit_card,completed,0,1,0,1049,439,1
1231,Udon Thani,organic,10,13,promptpay,completed,0,1,0,4058,425,1
1232,Khon Kaen,referral,10,11,credit_card,completed,0,2,0,2857,427,1
1233,Bangkok,ads,10,14,credit_card,completed,10,1,0,5818,424,1
1234,Phuket,ads,10,13,promptpay,completed,0,2,1,34597,424,1
1236,Chiang Mai,referral,10,7,credit_card,completed,0,1,0,879,430,0
1237,Bangkok,organic,10,0,bank_transfer,completed,0,2,1,4908,436,1
1239,Bangkok,organic,10,13,credit_card,completed,0,1,0,339,423,0
1240,Bangkok,organic,10,10,credit_card,completed,0,2,1,44476,426,1
1242,Bangkok,ads,10,14,credit_card,completed,0,2,0,1577,422,1
1243,Chon Buri,ads,10,1,promptpay,completed,5,2,0,2198,435,1
1244,Nakhon Ratchasima,ads,10,5,credit_card,completed,0,1,0,1869,431,0
1246,Udon Thani,ads,10,4,promptpay,completed,0,2,1,4488,432,1
1247,Chiang Mai,referral,10,3,credit_card,completed,0,2,1,5707,433,0
1248,Bangkok,ads,10,12,credit_card,completed,10,1,0,399,423,1
1249,Hat Yai,organic,10,11,credit_card,completed,5,1,0,659,423,1
1250,Chon Buri,organic,10,11,promptpay,completed,5,1,0,678,423,1
1251,Nakhon Ratchasima,organic,10,4,promptpay,completed,10,3,0,3107,430,0
1252,Khon Kaen,organic,10,10,credit_card,completed,0,2,1,15137,424,1
1253,Phuket,organic,10,7,promptpay,completed,10,2,0,3478,426,1
1254,Chiang Mai,organic,10,0,promptpay,completed,0,1,0,569,433,0
1255,Khon Kaen,organic,10,12,promptpay,completed,10,1,0,889,421,1
1256,Udon Thani,referral,10,4,promptpay,completed,0,1,0,238,428,1
1257,Khon Kaen,referral,10,4,cod,completed,0,1,0,438,428,1
1258,Nakhon Ratchasima,organic,10,2,credit_card,completed,0,2,0,3658,430,1
1260,Bangkok,organic,10,1,promptpay,completed,0,3,0,1687,431,1
1261,Nakhon Ratchasima,ads,10,13,credit_card,completed,0,1,0,3147,418,1
1262,Bangkok,referral,10,8,promptpay,completed,0,1,0,189,423,1
1264,Udon Thani,ads,10,3,promptpay,completed,5,1,0,3679,428,1
1266,Nakhon Ratchasima,referral,10,3,cod,completed,0,2,1,1328,428,1
1267,Bangkok,organic,10,13,promptpay,returned,15,1,0,509,418,1
1268,Phuket,organic,10,3,promptpay,completed,0,1,1,3829,428,1
1269,Nakhon Ratchasima,ads,10,11,promptpay,completed,0,1,0,1069,420,1
1270,Chon Buri,referral,10,3,cod,completed,0,3,0,2295,428,0
1271,Bangkok,ads,10,5,cod,completed,0,1,0,329,426,1
1272,Chiang Mai,organic,10,2,promptpay,completed,0,1,0,3799,429,0
1273,Bangkok,ads,10,13,credit_card,completed,0,3,1,3367,418,1
1274,Hat Yai,organic,10,11,credit_card,completed,0,3,1,13835,420,1
1275,Nakhon Ratchasima,ads,10,11,promptpay,completed,0,1,1,9779,419,1
1276,Udon Thani,organic,10,3,promptpay,completed,0,1,1,1179,427,1
1277,Nakhon Ratchasima,referral,10,4,promptpay,completed,0,3,0,1747,426,1
1278,Chiang Mai,ads,10,3,credit_card,completed,0,2,1,2587,427,0
1279,Phuket,organic,10,2,promptpay,completed,0,1,0,909,427,1
1280,Nakhon Ratchasima,organic,10,10,credit_card,cancelled,10,3,1,14574,419,1
1281,Bangkok,organic,10,8,bank_transfer,completed,0,1,0,1059,421,0
1284,Bangkok,organic,10,14,credit_card,completed,5,1,0,549,414,1
1285,Khon Kaen,referral,10,3,cod,completed,20,2,0,10486,425,1
1287,Khon Kaen,organic,10,4,credit_card,completed,0,1,0,779,423,1
1288,Udon Thani,organic,10,3,cod,completed,0,1,0,559,424,0
1289,Bangkok,ads,10,1,credit_card,completed,0,1,1,13239,426,0
1290,Bangkok,organic,10,5,credit_card,returned,5,3,1,40136,422,1
1291,Chiang Mai,ads,10,6,promptpay,completed,10,2,1,1998,421,1
1292,Bangkok,ads,10,2,cod,completed,0,1,0,329,425,0
1294,Bangkok,organic,10,12,bank_transfer,completed,0,1,0,109,414,1
1295,Bangkok,organic,10,1,credit_card,completed,0,1,0,569,425,1
1296,Bangkok,organic,10,6,bank_transfer,completed,0,1,0,2779,420,1
1297,Bangkok,organic,10,6,credit_card,completed,0,1,0,299,420,1
1298,Chon Buri,organic,10,13,bank_transfer,completed,10,1,0,1079,413,1
1299,Bangkok,ads,10,2,promptpay,completed,10,1,0,2779,424,1
1300,Phuket,organic,11,3,promptpay,completed,0,1,0,109,422,1
1301,Bangkok,ads,11,13,promptpay,completed,0,1,1,13239,412,1
1302,Bangkok,ads,11,2,credit_card,completed,5,2,0,9467,423,0
1303,Chon Buri,referral,11,0,promptpay,completed,0,2,0,2308,425,1
