order_id,customer_id,order_date,status,discount_pct,payment_method
3784,1809,2025-03-10,completed,,credit_card
3785,1824,2025-03-10,completed,20,promptpay
3786,1828,2025-03-10,completed,,credit_card
3787,1830,2025-03-10,completed,,promptpay
3788,1843,2025-03-10,completed,,credit_card
3789,1168,2025-03-11,completed,10,bank_transfer
3790,1440,2025-03-11,completed,,promptpay
3791,1508,2025-03-11,completed,,bank_transfer
3792,1628,2025-03-11,completed,,promptpay
3793,1671,2025-03-11,completed,5,credit_card
3794,1766,2025-03-11,completed,10,promptpay
3795,1817,2025-03-11,completed,,promptpay
3796,1832,2025-03-11,completed,,credit_card
3797,1835,2025-03-11,completed,,promptpay
3798,783,2025-03-12,returned,10,promptpay
3799,978,2025-03-12,completed,,cod
3800,1507,2025-03-12,completed,,bank_transfer
3801,1524,2025-03-12,completed,20,credit_card
3802,1647,2025-03-12,completed,,credit_card
3803,1678,2025-03-12,completed,15,promptpay
3804,245,2025-03-13,completed,,credit_card
3805,461,2025-03-13,completed,15,promptpay
3806,1503,2025-03-13,completed,,cod
3807,1776,2025-03-13,completed,5,promptpay
3808,1814,2025-03-13,completed,,promptpay
3809,1822,2025-03-13,completed,,cod
3810,1841,2025-03-13,completed,10,promptpay
3811,1855,2025-03-13,completed,,cod
3812,599,2025-03-14,completed,5,promptpay
3813,749,2025-03-14,completed,,credit_card
3814,1215,2025-03-14,completed,,promptpay
3815,1459,2025-03-14,completed,,promptpay
3816,1555,2025-03-14,completed,,promptpay
3817,1776,2025-03-14,completed,10,cod
3818,1809,2025-03-14,completed,,credit_card
3819,1811,2025-03-14,completed,,promptpay
3820,1812,2025-03-14,completed,,promptpay
3821,1816,2025-03-14,completed,,cod
3822,1826,2025-03-14,completed,10,credit_card
3823,1829,2025-03-14,completed,5,cod
3824,1831,2025-03-14,completed,15,cod
3825,1833,2025-03-14,completed,,credit_card
3826,1836,2025-03-14,completed,,promptpay
3827,1837,2025-03-14,completed,,credit_card
3828,1846,2025-03-14,completed,,cod
3829,157,2025-03-15,completed,,promptpay
3830,753,2025-03-15,completed,,promptpay
3831,1290,2025-03-15,completed,,promptpay
3832,1529,2025-03-15,completed,,credit_card
3833,1572,2025-03-15,cancelled,,credit_card
3834,1693,2025-03-15,completed,20,credit_card
3835,1777,2025-03-15,completed,5,credit_card
3836,1437,2025-03-16,completed,5,promptpay
3837,1710,2025-03-16,completed,,credit_card
3838,1821,2025-03-16,completed,,promptpay
3839,1825,2025-03-16,completed,10,promptpay
3840,1838,2025-03-16,completed,5,promptpay
3841,951,2025-03-17,completed,10,credit_card
3842,1784,2025-03-17,completed,,credit_card
3843,1824,2025-03-17,completed,,promptpay
3844,1825,2025-03-17,completed,,promptpay
3845,1850,2025-03-17,completed,5,promptpay
3846,1851,2025-03-17,completed,,promptpay
3847,1852,2025-03-17,completed,,promptpay
3848,1863,2025-03-17,completed,5,cod
3849,1768,2025-03-18,completed,,promptpay
3850,1794,2025-03-18,completed,10,credit_card
3851,1822,2025-03-18,completed,5,cod
3852,1842,2025-03-18,completed,5,promptpay
3853,940,2025-03-19,completed,,cod
3854,1428,2025-03-19,completed,10,promptpay
3855,1520,2025-03-19,completed,,promptpay
3856,1722,2025-03-19,returned,,promptpay
3857,1757,2025-03-19,completed,15,credit_card
3858,1834,2025-03-19,completed,,credit_card
3859,1845,2025-03-19,completed,5,cod
3860,1853,2025-03-19,completed,,promptpay
3861,1865,2025-03-19,completed,,credit_card
3862,1017,2025-03-20,completed,10,promptpay
3863,1590,2025-03-20,completed,,credit_card
3864,1747,2025-03-20,completed,,credit_card
3865,1760,2025-03-20,completed,,credit_card
3866,1856,2025-03-20,completed,,credit_card
3867,1875,2025-03-20,completed,15,promptpay
3868,1876,2025-03-20,completed,,cod
3869,1879,2025-03-20,completed,,credit_card
3870,1169,2025-03-21,completed,,promptpay
3871,1442,2025-03-21,completed,,cod
3872,1679,2025-03-21,completed,10,credit_card
3873,1722,2025-03-21,completed,5,promptpay
3874,1746,2025-03-21,completed,,credit_card
3875,1791,2025-03-21,completed,,credit_card
3876,1839,2025-03-21,completed,,bank_transfer
3877,1844,2025-03-21,completed,,cod
3878,1847,2025-03-21,completed,,promptpay
3879,1849,2025-03-21,cancelled,,bank_transfer
3880,1857,2025-03-21,completed,,promptpay
3881,1860,2025-03-21,completed,,promptpay
3882,873,2025-03-22,completed,,credit_card
3883,951,2025-03-22,completed,,credit_card
3884,1252,2025-03-22,completed,,bank_transfer
3885,1715,2025-03-22,cancelled,10,promptpay
3886,1870,2025-03-22,completed,5,promptpay
3887,1885,2025-03-22,completed,,cod
3888,421,2025-03-23,completed,,credit_card
3889,1059,2025-03-23,completed,,promptpay
3890,1266,2025-03-23,completed,,promptpay
3891,1692,2025-03-23,completed,,cod
3892,1789,2025-03-23,completed,,promptpay
3893,1854,2025-03-23,completed,,cod
3894,1864,2025-03-23,completed,,promptpay
3895,1867,2025-03-23,completed,,promptpay
3896,1881,2025-03-23,completed,5,bank_transfer
3897,1882,2025-03-23,completed,,credit_card
3898,1889,2025-03-23,cancelled,5,cod
3899,1164,2025-03-24,completed,10,credit_card
3900,1312,2025-03-24,completed,,bank_transfer
3901,1381,2025-03-24,completed,,credit_card
3902,1473,2025-03-24,completed,,cod
3903,1696,2025-03-24,completed,5,credit_card
3904,1756,2025-03-24,completed,,credit_card
3905,1773,2025-03-24,returned,,credit_card
3906,1810,2025-03-24,completed,5,promptpay
3907,1816,2025-03-24,completed,,credit_card
3908,1859,2025-03-24,completed,20,cod
3909,1867,2025-03-24,completed,10,promptpay
3910,1893,2025-03-24,completed,,cod
3911,157,2025-03-25,completed,,credit_card
3912,1153,2025-03-25,completed,15,promptpay
3913,1157,2025-03-25,completed,,credit_card
3914,1228,2025-03-25,completed,,credit_card
3915,1815,2025-03-25,completed,,bank_transfer
3916,1225,2025-03-26,completed,,credit_card
3917,1442,2025-03-26,completed,,promptpay
3918,1601,2025-03-26,completed,5,credit_card
3919,1671,2025-03-26,completed,,credit_card
3920,1787,2025-03-26,completed,5,credit_card
3921,1890,2025-03-26,completed,,promptpay
3922,1228,2025-03-27,completed,,promptpay
3923,1862,2025-03-27,completed,,promptpay
3924,1878,2025-03-27,completed,,cod
3925,1881,2025-03-27,completed,,cod
3926,1886,2025-03-27,cancelled,,promptpay
3927,1889,2025-03-27,completed,,promptpay
3928,1891,2025-03-27,completed,,credit_card
3929,1904,2025-03-27,completed,,promptpay
3930,377,2025-03-28,completed,,promptpay
3931,1877,2025-03-28,completed,,promptpay
3932,1899,2025-03-28,completed,10,credit_card
3933,1913,2025-03-28,completed,,cod
3934,951,2025-03-29,completed,,bank_transfer
3935,1161,2025-03-29,completed,,cod
3936,1564,2025-03-29,completed,,promptpay
3937,1754,2025-03-29,completed,,bank_transfer
3938,1850,2025-03-29,completed,,promptpay
3939,1866,2025-03-29,completed,,credit_card
3940,1869,2025-03-29,completed,15,promptpay
3941,1891,2025-03-29,completed,,cod
3942,1903,2025-03-29,completed,,promptpay
3943,1918,2025-03-29,completed,5,cod
3944,1157,2025-03-30,completed,5,credit_card
3945,1252,2025-03-30,completed,,credit_card
3946,1401,2025-03-30,completed,10,bank_transfer
3947,1618,2025-03-30,completed,,promptpay
3948,1690,2025-03-30,completed,,credit_card
3949,1819,2025-03-30,cancelled,,promptpay
3950,1862,2025-03-30,completed,10,promptpay
3951,1881,2025-03-30,completed,,promptpay
3952,1896,2025-03-30,completed,,promptpay
3953,159,2025-03-31,completed,,promptpay
3954,811,2025-03-31,completed,,credit_card
3955,1130,2025-03-31,completed,,promptpay
3956,1380,2025-03-31,completed,5,promptpay
3957,1475,2025-03-31,completed,,credit_card
3958,1611,2025-03-31,completed,,credit_card
3959,1641,2025-03-31,completed,,credit_card
3960,1733,2025-03-31,completed,,promptpay
3961,1788,2025-03-31,returned,20,promptpay
3962,1864,2025-03-31,completed,,bank_transfer
3963,1871,2025-03-31,completed,,promptpay
3964,1884,2025-03-31,completed,,credit_card
3965,1033,2025-04-01,completed,5,promptpay
3966,1455,2025-04-01,cancelled,,credit_card
3967,1675,2025-04-01,completed,,promptpay
3968,1747,2025-04-01,completed,5,credit_card
3969,1869,2025-04-01,completed,,credit_card
3970,1874,2025-04-01,completed,,promptpay
3971,1880,2025-04-01,completed,,credit_card
3972,1894,2025-04-01,completed,,promptpay
3973,1934,2025-04-01,completed,,credit_card
3974,1508,2025-04-02,cancelled,,promptpay
3975,1683,2025-04-02,completed,,credit_card
3976,1765,2025-04-02,completed,,credit_card
3977,1883,2025-04-02,completed,,credit_card
3978,1935,2025-04-02,completed,,credit_card
3979,1014,2025-04-03,completed,10,promptpay
3980,1206,2025-04-03,completed,,bank_transfer
3981,1243,2025-04-03,completed,5,promptpay
3982,1312,2025-04-03,completed,10,cod
3983,1408,2025-04-03,completed,5,cod
3984,1482,2025-04-03,completed,,credit_card
3985,1742,2025-04-03,completed,5,credit_card
3986,1815,2025-04-03,completed,,cod
3987,1824,2025-04-03,completed,,promptpay
3988,1897,2025-04-03,completed,5,credit_card
3989,1902,2025-04-03,completed,,promptpay
3990,1919,2025-04-03,completed,,credit_card
3991,1921,2025-04-03,completed,,credit_card
3992,1924,2025-04-03,completed,5,promptpay
3993,1055,2025-04-04,completed,,cod
3994,1508,2025-04-04,completed,,credit_card
3995,1680,2025-04-04,completed,,credit_card
3996,1801,2025-04-04,completed,,credit_card
3997,1895,2025-04-04,completed,,cod
3998,1906,2025-04-04,completed,,cod
3999,1948,2025-04-04,completed,,bank_transfer
4000,1161,2025-04-05,completed,,bank_transfer
4001,1264,2025-04-05,completed,5,promptpay
4002,1666,2025-04-05,completed,,credit_card
4003,1687,2025-04-05,cancelled,,credit_card
4004,1710,2025-04-05,completed,,bank_transfer
4005,1747,2025-04-05,completed,,promptpay
4006,1797,2025-04-05,completed,10,bank_transfer
4007,1802,2025-04-05,completed,,credit_card
4008,1869,2025-04-05,returned,5,credit_card
4009,1908,2025-04-05,completed,20,credit_card
4010,1915,2025-04-05,completed,,cod
4011,1922,2025-04-05,completed,,promptpay
4012,1946,2025-04-05,completed,,promptpay
4013,1501,2025-04-06,completed,5,bank_transfer
4014,1541,2025-04-06,completed,5,promptpay
4015,1773,2025-04-06,completed,,promptpay
4016,1859,2025-04-06,completed,,cod
4017,1907,2025-04-06,completed,,cod
4018,1920,2025-04-06,completed,,promptpay
4019,1942,2025-04-06,completed,,cod
4020,1944,2025-04-06,completed,5,credit_card
4021,1947,2025-04-06,completed,,credit_card
4022,1949,2025-04-06,completed,,promptpay
4023,1958,2025-04-06,completed,,credit_card
4024,1065,2025-04-07,completed,,cod
4025,1717,2025-04-07,completed,,cod
4026,1898,2025-04-07,completed,,promptpay
4027,1911,2025-04-07,cancelled,,credit_card
4028,1914,2025-04-07,completed,5,cod
4029,1936,2025-04-07,completed,15,bank_transfer
4030,1939,2025-04-07,completed,,promptpay
4031,1956,2025-04-07,completed,,credit_card
4032,587,2025-04-08,completed,5,promptpay
4033,1508,2025-04-08,completed,,promptpay
4034,1724,2025-04-08,completed,,credit_card
4035,1727,2025-04-08,completed,,credit_card
4036,1812,2025-04-08,completed,,credit_card
4037,1837,2025-04-08,completed,,promptpay
4038,1881,2025-04-08,completed,,credit_card
4039,1959,2025-04-08,completed,,promptpay
4040,1757,2025-04-09,completed,,credit_card
4041,1784,2025-04-09,completed,,promptpay
4042,1881,2025-04-09,completed,,promptpay
4043,1882,2025-04-09,completed,,bank_transfer
4044,1893,2025-04-09,completed,20,promptpay
4045,1932,2025-04-09,completed,,bank_transfer
4046,157,2025-04-10,completed,,bank_transfer
4047,882,2025-04-10,completed,5,credit_card
4048,1248,2025-04-10,completed,,credit_card
4049,1440,2025-04-10,completed,,credit_card
4050,1542,2025-04-10,completed,,bank_transfer
4051,1554,2025-04-10,completed,,promptpay
4052,1711,2025-04-10,completed,,promptpay
4053,1805,2025-04-10,completed,,credit_card
4054,1905,2025-04-10,completed,10,promptpay
4055,1909,2025-04-10,completed,,credit_card
4056,1926,2025-04-10,returned,,promptpay
4057,1927,2025-04-10,completed,,cod
4058,1933,2025-04-10,completed,,bank_transfer
4059,1939,2025-04-10,completed,,promptpay
4060,1950,2025-04-10,completed,5,cod
4061,1953,2025-04-10,completed,,bank_transfer
4062,1966,2025-04-10,completed,,promptpay
4063,1968,2025-04-10,completed,,credit_card
4064,1972,2025-04-10,completed,,cod
4065,1248,2025-04-11,completed,,credit_card
4066,1514,2025-04-11,completed,,credit_card
4067,1694,2025-04-11,completed,,cod
4068,1726,2025-04-11,completed,,credit_card
4069,1854,2025-04-11,completed,,credit_card
4070,1917,2025-04-11,cancelled,,credit_card
4071,1925,2025-04-11,completed,10,bank_transfer
4072,1941,2025-04-11,completed,,cod
4073,1943,2025-04-11,returned,,promptpay
4074,1516,2025-04-12,completed,5,credit_card
4075,1845,2025-04-12,completed,,promptpay
4076,1937,2025-04-12,completed,,bank_transfer
4077,1252,2025-04-13,completed,5,cod
4078,1553,2025-04-13,completed,,credit_card
4079,1899,2025-04-13,completed,15,credit_card
4080,1907,2025-04-13,cancelled,10,credit_card
4081,1945,2025-04-13,completed,10,credit_card
4082,1961,2025-04-13,completed,,cod
4083,1971,2025-04-13,completed,,credit_card
4084,1975,2025-04-13,completed,,credit_card
4085,1982,2025-04-13,completed,10,promptpay
4086,1262,2025-04-14,completed,5,credit_card
4087,1508,2025-04-14,completed,,credit_card
4088,1802,2025-04-14,completed,,promptpay
4089,1928,2025-04-14,completed,15,credit_card
4090,1938,2025-04-14,completed,,credit_card
4091,1955,2025-04-14,completed,10,credit_card
4092,1964,2025-04-14,completed,,promptpay
4093,1965,2025-04-14,completed,15,credit_card
4094,1986,2025-04-14,completed,5,credit_card
4095,1331,2025-04-15,completed,,cod
4096,1459,2025-04-15,completed,,cod
4097,1870,2025-04-15,completed,15,cod
4098,1915,2025-04-15,completed,,credit_card
4099,1962,2025-04-15,completed,,promptpay
4100,1963,2025-04-15,completed,15,credit_card
4101,678,2025-04-16,completed,,promptpay
4102,753,2025-04-16,completed,,credit_card
4103,1678,2025-04-16,completed,,promptpay
4104,1854,2025-04-16,cancelled,,credit_card
4105,1933,2025-04-16,completed,,promptpay
4106,1937,2025-04-16,cancelled,,cod
4107,1970,2025-04-16,completed,,promptpay
4108,1956,2025-04-17,completed,,cod
4109,1960,2025-04-17,completed,,credit_card
4110,1981,2025-04-17,returned,10,credit_card
4111,1991,2025-04-17,completed,,bank_transfer
4112,1995,2025-04-17,completed,,promptpay
4113,599,2025-04-18,completed,5,cod
4114,1882,2025-04-18,completed,5,bank_transfer
4115,1976,2025-04-18,completed,15,credit_card
4116,1980,2025-04-18,completed,,credit_card
4117,2000,2025-04-18,completed,5,credit_card
4118,241,2025-04-19,completed,15,credit_card
4119,1395,2025-04-19,completed,,promptpay
4120,1616,2025-04-19,completed,,credit_card
4121,1774,2025-04-19,completed,,cod
4122,1834,2025-04-19,completed,,credit_card
4123,1836,2025-04-19,completed,,promptpay
4124,1853,2025-04-19,completed,,cod
4125,1863,2025-04-19,completed,10,bank_transfer
4126,1969,2025-04-19,completed,,credit_card
4127,1978,2025-04-19,completed,,cod
4128,1989,2025-04-19,completed,5,credit_card
4129,2002,2025-04-19,completed,,bank_transfer
4130,1312,2025-04-20,completed,,promptpay
4131,1456,2025-04-20,completed,,cod
4132,1954,2025-04-20,completed,5,promptpay
4133,1973,2025-04-20,completed,,credit_card
4134,1974,2025-04-20,completed,,credit_card
4135,1977,2025-04-20,completed,,bank_transfer
4136,1991,2025-04-20,completed,10,bank_transfer
4137,1996,2025-04-20,completed,,promptpay
4138,1722,2025-04-21,completed,,credit_card
4139,2007,2025-04-21,completed,15,credit_card
4140,999,2025-04-22,completed,,cod
4141,1199,2025-04-22,completed,5,promptpay
4142,1233,2025-04-22,completed,,cod
4143,1524,2025-04-22,completed,15,credit_card
4144,1572,2025-04-22,completed,,promptpay
4145,1675,2025-04-22,completed,,promptpay
4146,1691,2025-04-22,completed,5,cod
4147,1722,2025-04-22,completed,5,promptpay
4148,1780,2025-04-22,completed,,credit_card
4149,1983,2025-04-22,cancelled,5,credit_card
4150,1773,2025-04-23,completed,,promptpay
4151,1795,2025-04-23,completed,,promptpay
4152,1919,2025-04-23,completed,,credit_card
4153,1994,2025-04-23,completed,,promptpay
4154,2008,2025-04-23,completed,,promptpay
4155,2011,2025-04-23,completed,,promptpay
4156,1169,2025-04-24,completed,,credit_card
4157,2006,2025-04-24,completed,,credit_card
4158,351,2025-04-25,completed,,credit_card
4159,1338,2025-04-25,completed,,credit_card
4160,1603,2025-04-25,completed,,credit_card
4161,1661,2025-04-25,completed,10,promptpay
4162,1985,2025-04-25,completed,10,credit_card
4163,1993,2025-04-25,cancelled,,credit_card
4164,2016,2025-04-25,cancelled,,credit_card
4165,896,2025-04-26,cancelled,,credit_card
4166,1374,2025-04-26,completed,,cod
4167,1378,2025-04-26,completed,,credit_card
4168,1696,2025-04-26,returned,,cod
4169,1726,2025-04-26,completed,15,promptpay
4170,2001,2025-04-26,completed,,promptpay
4171,2015,2025-04-26,completed,,promptpay
4172,1056,2025-04-27,completed,,promptpay
4173,1470,2025-04-27,completed,,cod
4174,1696,2025-04-27,completed,,credit_card
4175,1756,2025-04-27,completed,,promptpay
4176,1805,2025-04-27,completed,,bank_transfer
4177,1870,2025-04-27,completed,,bank_transfer
4178,1958,2025-04-27,completed,,promptpay
4179,1992,2025-04-27,completed,20,credit_card
4180,2004,2025-04-27,completed,15,promptpay
4181,2012,2025-04-27,returned,5,credit_card
4182,2029,2025-04-27,completed,10,credit_card
4183,1661,2025-04-28,completed,,promptpay
4184,1696,2025-04-28,completed,,credit_card
4185,1710,2025-04-28,completed,10,bank_transfer
4186,1917,2025-04-28,completed,,promptpay
4187,1987,2025-04-28,completed,,credit_card
4188,1988,2025-04-28,completed,,promptpay
4189,1991,2025-04-28,completed,,credit_card
4190,2010,2025-04-28,completed,,bank_transfer
4191,2028,2025-04-28,returned,,promptpay
4192,2031,2025-04-28,completed,15,promptpay
4193,829,2025-04-29,completed,,promptpay
4194,1315,2025-04-29,completed,,promptpay
4195,1470,2025-04-29,cancelled,,credit_card
4196,1508,2025-04-29,completed,,bank_transfer
4197,1789,2025-04-29,completed,,credit_card
4198,1799,2025-04-29,completed,,promptpay
4199,1804,2025-04-29,completed,,bank_transfer
4200,1885,2025-04-29,completed,10,promptpay
4201,1949,2025-04-29,completed,,credit_card
4202,1976,2025-04-29,completed,,credit_card
4203,2014,2025-04-29,completed,15,promptpay
4204,1017,2025-04-30,completed,,cod
4205,1301,2025-04-30,completed,,credit_card
4206,1428,2025-04-30,completed,,credit_card
4207,1941,2025-04-30,completed,10,promptpay
4208,2005,2025-04-30,completed,,bank_transfer
4209,2013,2025-04-30,completed,,credit_card
4210,1524,2025-05-01,completed,,bank_transfer
4211,1647,2025-05-01,completed,,credit_card
4212,2003,2025-05-01,completed,,promptpay
4213,2025,2025-05-01,completed,,cod
4214,1338,2025-05-02,completed,,promptpay
4215,1378,2025-05-02,completed,,promptpay
4216,1533,2025-05-02,completed,,promptpay
4217,1672,2025-05-02,completed,15,credit_card
4218,1678,2025-05-02,completed,,promptpay
4219,1679,2025-05-02,completed,,credit_card
4220,1938,2025-05-02,completed,,promptpay
4221,2043,2025-05-02,completed,,cod
4222,2051,2025-05-02,completed,,promptpay
4223,2054,2025-05-02,completed,10,promptpay
4224,1084,2025-05-03,completed,,promptpay
4225,1521,2025-05-03,completed,,promptpay
4226,1566,2025-05-03,completed,,cod
4227,1734,2025-05-03,completed,,bank_transfer
4228,1955,2025-05-03,completed,5,promptpay
4229,1986,2025-05-03,completed,,promptpay
4230,2009,2025-05-03,completed,,promptpay
4231,2017,2025-05-03,completed,,credit_card
4232,2039,2025-05-03,completed,,credit_card
4233,2040,2025-05-03,completed,,bank_transfer
4234,2045,2025-05-03,completed,,cod
4235,1722,2025-05-04,completed,,credit_card
4236,1811,2025-05-04,completed,,credit_card
4237,1870,2025-05-04,completed,,cod
4238,2017,2025-05-04,completed,15,cod
4239,2018,2025-05-04,returned,10,promptpay
4240,2020,2025-05-04,completed,,credit_card
4241,2058,2025-05-04,cancelled,10,credit_card
4242,2060,2025-05-04,completed,5,credit_card
4243,159,2025-05-05,completed,,cod
4244,1300,2025-05-05,completed,5,cod
4245,1747,2025-05-05,completed,,bank_transfer
4246,1794,2025-05-05,completed,,promptpay
4247,2021,2025-05-05,returned,5,credit_card
4248,2023,2025-05-05,completed,,credit_card
4249,2036,2025-05-05,completed,,promptpay
4250,2049,2025-05-05,completed,,promptpay
4251,2052,2025-05-05,completed,,cod
4252,2059,2025-05-05,completed,,bank_transfer
4253,985,2025-05-06,completed,,promptpay
4254,1055,2025-05-06,cancelled,,cod
4255,1331,2025-05-06,completed,15,credit_card
4256,1387,2025-05-06,completed,,promptpay
4257,1639,2025-05-06,returned,,cod
4258,1863,2025-05-06,completed,,credit_card
4259,1962,2025-05-06,completed,10,promptpay
4260,1970,2025-05-06,completed,,promptpay
4261,2013,2025-05-06,completed,20,credit_card
4262,2022,2025-05-06,completed,,credit_card
4263,2030,2025-05-06,completed,,promptpay
4264,2035,2025-05-06,completed,15,promptpay
4265,2052,2025-05-06,cancelled,10,promptpay
4266,2073,2025-05-06,completed,,cod
4267,1516,2025-05-07,completed,,credit_card
4268,1761,2025-05-07,completed,20,credit_card
4269,1789,2025-05-07,completed,,cod
4270,2018,2025-05-07,completed,,credit_card
4271,2026,2025-05-07,completed,10,promptpay
4272,2027,2025-05-07,completed,,promptpay
4273,2032,2025-05-07,completed,20,promptpay
4274,2038,2025-05-07,returned,5,bank_transfer
4275,2042,2025-05-07,completed,,promptpay
4276,2065,2025-05-07,cancelled,,promptpay
4277,1570,2025-05-08,completed,10,cod
4278,1934,2025-05-08,completed,,promptpay
4279,2024,2025-05-08,completed,,promptpay
4280,2034,2025-05-08,completed,,promptpay
4281,2037,2025-05-08,completed,,promptpay
4282,2062,2025-05-08,completed,,promptpay
4283,2068,2025-05-08,completed,5,cod
4284,2074,2025-05-08,completed,,promptpay
4285,1490,2025-05-09,completed,15,bank_transfer
4286,1687,2025-05-09,completed,5,promptpay
4287,1733,2025-05-09,completed,,credit_card
4288,1899,2025-05-09,completed,15,bank_transfer
4289,2065,2025-05-09,completed,10,promptpay
4290,2067,2025-05-09,completed,,cod
4291,2078,2025-05-09,completed,,credit_card
4292,2084,2025-05-09,cancelled,,credit_card
4293,1055,2025-05-10,completed,,promptpay
4294,1530,2025-05-10,completed,20,promptpay
4295,1774,2025-05-10,completed,,cod
4296,1821,2025-05-10,completed,,bank_transfer
4297,2016,2025-05-10,completed,,credit_card
4298,2025,2025-05-10,completed,,credit_card
4299,2053,2025-05-10,completed,5,credit_card
4300,2064,2025-05-10,completed,,cod
4301,2077,2025-05-10,cancelled,20,promptpay
4302,2084,2025-05-10,completed,,cod
4303,2086,2025-05-10,completed,15,credit_card
4304,2091,2025-05-10,completed,,credit_card
4305,1055,2025-05-11,completed,5,promptpay
4306,1257,2025-05-11,completed,5,promptpay
4307,1304,2025-05-11,completed,20,promptpay
4308,1616,2025-05-11,completed,,promptpay
4309,1773,2025-05-11,completed,,credit_card
4310,2020,2025-05-11,completed,,promptpay
4311,2083,2025-05-11,completed,,promptpay
4312,2102,2025-05-11,completed,,promptpay
4313,1213,2025-05-12,completed,10,credit_card
4314,1593,2025-05-12,completed,5,cod
4315,1717,2025-05-12,completed,,credit_card
4316,1803,2025-05-12,completed,20,promptpay
4317,1824,2025-05-12,completed,,promptpay
4318,1885,2025-05-12,completed,,promptpay
4319,1969,2025-05-12,completed,,credit_card
4320,2002,2025-05-12,completed,10,promptpay
4321,2014,2025-05-12,completed,15,promptpay
4322,2093,2025-05-12,completed,15,bank_transfer
4323,2108,2025-05-12,completed,,cod
4324,2111,2025-05-12,completed,,promptpay
4325,253,2025-05-13,completed,10,credit_card
4326,871,2025-05-13,completed,10,promptpay
4327,1553,2025-05-13,completed,,promptpay
4328,2050,2025-05-13,completed,,credit_card
4329,2056,2025-05-13,completed,,promptpay
4330,2057,2025-05-13,returned,,cod
4331,2076,2025-05-13,completed,,promptpay
4332,2080,2025-05-13,completed,10,promptpay
4333,2099,2025-05-13,completed,,cod
4334,2103,2025-05-13,completed,,cod
4335,2116,2025-05-13,completed,,promptpay
4336,996,2025-05-14,completed,5,cod
4337,1542,2025-05-14,completed,,credit_card
4338,1863,2025-05-14,completed,,promptpay
4339,2027,2025-05-14,completed,,promptpay
4340,2037,2025-05-14,completed,,promptpay
4341,2041,2025-05-14,completed,,credit_card
4342,2046,2025-05-14,completed,,promptpay
4343,2070,2025-05-14,completed,,bank_transfer
4344,2089,2025-05-14,completed,,credit_card
4345,2114,2025-05-14,completed,15,credit_card
4346,2119,2025-05-14,cancelled,,promptpay
4347,1331,2025-05-15,completed,,credit_card
4348,1679,2025-05-15,completed,,credit_card
4349,1811,2025-05-15,completed,,cod
4350,1964,2025-05-15,completed,15,cod
4351,1980,2025-05-15,completed,,promptpay
4352,2016,2025-05-15,completed,5,promptpay
4353,2066,2025-05-15,completed,,cod
4354,2104,2025-05-15,completed,,promptpay
4355,2110,2025-05-15,completed,5,credit_card
4356,2118,2025-05-15,completed,,promptpay
4357,827,2025-05-16,completed,,promptpay
4358,1545,2025-05-16,completed,,promptpay
4359,1773,2025-05-16,completed,,credit_card
4360,1803,2025-05-16,completed,,credit_card
4361,2000,2025-05-16,completed,,promptpay
4362,2063,2025-05-16,completed,,promptpay
4363,2079,2025-05-16,completed,,credit_card
4364,2085,2025-05-16,completed,,credit_card
4365,2087,2025-05-16,returned,,promptpay
4366,2088,2025-05-16,completed,,promptpay
4367,2092,2025-05-16,completed,,credit_card
4368,2098,2025-05-16,completed,10,credit_card
4369,2101,2025-05-16,completed,,cod
4370,2112,2025-05-16,completed,,credit_card
4371,2122,2025-05-16,cancelled,,cod
4372,2123,2025-05-16,completed,5,promptpay
4373,971,2025-05-17,completed,,credit_card
4374,1545,2025-05-17,completed,,promptpay
4375,2055,2025-05-17,completed,,credit_card
4376,2094,2025-05-17,completed,,promptpay
4377,2103,2025-05-17,completed,10,cod
4378,2115,2025-05-17,completed,,promptpay
4379,2117,2025-05-17,completed,,bank_transfer
4380,2126,2025-05-17,completed,,credit_card
4381,2127,2025-05-17,completed,20,promptpay
4382,827,2025-05-18,completed,,credit_card
4383,1549,2025-05-18,completed,10,credit_card
4384,1808,2025-05-18,completed,,promptpay
4385,1853,2025-05-18,completed,,bank_transfer
4386,2034,2025-05-18,cancelled,5,credit_card
4387,2069,2025-05-18,cancelled,,bank_transfer
4388,1213,2025-05-19,returned,,cod
4389,1679,2025-05-19,cancelled,15,cod
4390,2057,2025-05-19,completed,,cod
4391,2095,2025-05-19,cancelled,,credit_card
4392,2106,2025-05-19,completed,,credit_card
4393,1055,2025-05-20,completed,,credit_card
4394,1404,2025-05-20,completed,15,bank_transfer
4395,1905,2025-05-20,returned,,bank_transfer
4396,2072,2025-05-20,completed,,promptpay
4397,2081,2025-05-20,completed,,promptpay
4398,2133,2025-05-20,completed,,credit_card
4399,2134,2025-05-20,completed,10,bank_transfer
4400,2136,2025-05-20,completed,,promptpay
4401,2137,2025-05-20,completed,,cod
4402,2138,2025-05-20,completed,,credit_card
4403,1069,2025-05-21,completed,,promptpay
4404,1965,2025-05-21,returned,,credit_card
4405,2100,2025-05-21,completed,,promptpay
4406,2107,2025-05-21,completed,5,credit_card
4407,2139,2025-05-21,completed,,promptpay
4408,351,2025-05-22,completed,,credit_card
4409,756,2025-05-22,completed,,credit_card
4410,1407,2025-05-22,completed,5,promptpay
4411,1722,2025-05-22,completed,5,cod
4412,1800,2025-05-22,cancelled,5,bank_transfer
